date,open,close,low,high,volume,strength,effective_time
2017-10-06 06:03:00,4386.03,4381.0,4381.0,4389.15,5.79776551,0 days 00:02:00,1min
2017-10-06 06:09:00,4386.11,4372.11,4372.11,4387.0,13.67613842,0 days 00:06:00,5min
2017-10-06 06:11:00,4376.96,4378.16,4376.96,4378.16,1.4079175,0 days 00:02:00,1min
2017-10-06 06:14:00,4378.16,4376.93,4375.05,4378.17,1.72003448,0 days 00:02:00,1min
2017-10-06 06:19:00,4392.19,4390.0,4390.0,4393.0,5.22009778,0 days 00:19:00,15min
2017-10-06 06:21:00,4390.0,4392.82,4390.0,4392.82,0.14994651,0 days 00:02:00,1min
2017-10-06 06:23:00,4387.0,4388.9,4387.0,4388.9,0.21175972,0 days 00:02:00,1min
2017-10-06 06:25:00,4387.0,4385.99,4385.1,4387.0,2.32227714,0 days 00:02:00,1min
2017-10-06 06:29:00,4376.0,4382.05,4376.0,4382.05,1.97026219,0 days 00:02:00,1min
2017-10-06 06:33:00,4380.89,4384.48,4380.89,4384.48,0.57822734,0 days 00:04:00,1min
2017-10-06 06:43:00,4401.98,4415.6,4400.01,4417.0,174.5775224,0 days 00:21:00,15min
2017-10-06 06:48:00,4398.77,4403.09,4398.77,4409.86,3.75027957,0 days 00:03:00,1min
2017-10-06 06:51:00,4404.19,4401.0,4401.0,4406.0,2.385748,0 days 00:03:00,1min
2017-10-06 06:56:00,4399.74,4399.52,4392.96,4399.74,2.22542669,0 days 00:02:00,1min
2017-10-06 06:58:00,4392.96,4400.83,4392.95,4400.96,6.66260049,0 days 00:02:00,1min
2017-10-06 07:02:00,4412.7,4410.37,4402.67,4413.47,4.81098689,0 days 00:02:00,1min
2017-10-06 07:04:00,4412.92,4416.55,4410.0,4420.0,79.2993601,0 days 00:02:00,1min
2017-10-06 07:07:00,4421.44,4420.15,4411.33,4425.0,88.1283735,0 days 07:07:00,4H
2017-10-06 07:11:00,4417.44,4417.0,4417.0,4419.92,0.59757244,0 days 00:02:00,1min
2017-10-06 07:15:00,4411.36,4404.12,4403.57,4411.37,4.13993946,0 days 00:02:00,1min
2017-10-06 07:20:00,4410.0,4409.7,4409.7,4412.01,5.10056663,0 days 00:02:00,1min
2017-10-06 07:24:00,4413.67,4414.93,4412.0,4415.0,5.47530588,0 days 00:12:00,5min
2017-10-06 07:29:00,4410.0,4408.97,4400.01,4410.0,2.19454837,0 days 00:04:00,1min
2017-10-06 07:32:00,4403.32,4405.81,4400.02,4406.37,4.96330258,0 days 00:02:00,1min
2017-10-06 07:37:00,4402.31,4399.74,4399.72,4408.18,16.0316654,0 days 00:07:00,5min
2017-10-06 07:45:00,4396.15,4393.93,4390.11,4399.0,4.43358825,0 days 00:02:00,1min
2017-10-06 07:47:00,4392.01,4399.98,4392.01,4400.0,31.89031007,0 days 00:04:00,1min
2017-10-06 07:52:00,4402.34,4395.67,4389.35,4410.0,53.80536466,0 days 00:04:00,1min
2017-10-06 07:54:00,4403.78,4405.4,4403.78,4410.0,16.41355469,0 days 00:02:00,1min
2017-10-06 07:57:00,4412.52,4414.98,4401.6,4414.98,4.73614221,0 days 00:33:00,15min
2017-10-06 07:59:00,4412.08,4403.3,4403.14,4412.96,6.59924631,0 days 00:02:00,1min
2017-10-06 08:01:00,4404.09,4409.0,4404.09,4413.06,5.68864258,0 days 00:04:00,1min
2017-10-06 08:09:00,4400.0,4399.94,4392.85,4400.0,3.27315573,0 days 00:06:00,5min
2017-10-06 08:20:00,4391.02,4392.98,4390.99,4392.98,0.2347597,0 days 00:03:00,1min
2017-10-06 08:24:00,4394.54,4403.97,4394.54,4404.0,14.78203295,0 days 00:21:00,15min
2017-10-06 08:30:00,4393.65,4399.56,4385.65,4399.56,7.6855984,0 days 00:02:00,1min
2017-10-06 08:33:00,4397.7,4390.0,4390.0,4398.72,2.26122169,0 days 00:02:00,1min
2017-10-06 08:36:00,4397.83,4388.28,4388.28,4397.83,4.513662,0 days 00:03:00,1min
2017-10-06 08:48:00,4395.11,4393.22,4393.22,4398.51,6.46166924,0 days 00:03:00,1min
2017-10-06 08:51:00,4396.5,4397.91,4387.73,4399.4,2.41305223,0 days 00:02:00,1min
2017-10-06 08:54:00,4404.98,4400.63,4400.63,4408.97,9.19722226,0 days 00:52:00,15min
2017-10-06 08:57:00,4407.6,4400.69,4400.69,4407.6,0.25305806,0 days 00:03:00,1min
2017-10-06 09:00:00,4404.91,4404.88,4401.19,4404.99,1.36241495,0 days 00:03:00,1min
2017-10-06 09:04:00,4404.99,4404.61,4404.61,4406.0,5.50186944,0 days 00:07:00,5min
2017-10-06 09:07:00,4394.23,4394.26,4394.23,4401.86,1.08103253,0 days 00:02:00,1min
2017-10-06 09:16:00,4396.57,4396.99,4396.57,4396.99,0.55110262,0 days 00:03:00,1min
2017-10-06 09:22:00,4389.91,4389.9,4389.01,4393.07,14.7967637,0 days 00:04:00,1min
2017-10-06 09:26:00,4396.89,4396.95,4396.89,4398.02,1.05345011,0 days 00:13:00,5min
2017-10-06 09:30:00,4395.74,4389.97,4389.97,4395.74,0.71098055,0 days 00:02:00,1min
2017-10-06 09:33:00,4391.91,4395.0,4389.36,4395.0,26.51429331,0 days 00:02:00,1min
2017-10-06 09:36:00,4393.0,4393.68,4393.0,4395.07,5.954146,0 days 00:02:00,1min
2017-10-06 09:39:00,4392.11,4393.01,4392.11,4396.64,3.01644364,0 days 00:02:00,1min
2017-10-06 09:41:00,4396.64,4393.03,4393.03,4398.85,0.09520938,0 days 00:03:00,1min
2017-10-06 09:44:00,4397.86,4399.0,4394.0,4399.0,2.6198087,0 days 00:02:00,1min
2017-10-06 09:48:00,4404.91,4400.96,4397.08,4410.93,23.47206975,0 days 00:10:00,5min
2017-10-06 09:53:00,4404.93,4403.0,4403.0,4407.29,12.56339811,0 days 00:05:00,1min
2017-10-06 09:55:00,4407.0,4407.28,4404.03,4407.28,3.00307956,0 days 00:02:00,1min
2017-10-06 09:58:00,4406.0,4409.0,4403.36,4411.1,1.3136384,0 days 00:02:00,1min
2017-10-06 10:01:00,4413.56,4412.18,4411.79,4419.96,30.16919935,0 days 02:52:00,1H
2017-10-06 10:04:00,4418.03,4412.4,4412.18,4418.35,3.6936543,0 days 00:03:00,1min
2017-10-06 10:10:00,4413.67,4407.7,4404.93,4417.94,1.91916102,0 days 00:06:00,5min
2017-10-06 10:13:00,4411.01,4410.04,4408.11,4415.0,4.79538075,0 days 00:03:00,1min
2017-10-06 10:19:00,4401.18,4403.1,4391.13,4403.1,3.24045325,0 days 00:03:00,1min
2017-10-06 10:23:00,4403.39,4408.65,4403.39,4408.65,0.97474461,0 days 00:02:00,1min
2017-10-06 10:26:00,4413.11,4408.93,4408.89,4413.11,1.12007042,0 days 00:12:00,5min
2017-10-06 10:29:00,4407.9,4412.44,4407.9,4412.44,5.0,0 days 00:03:00,1min
2017-10-06 10:31:00,4402.79,4407.91,4402.73,4412.0,4.33983889,0 days 00:02:00,1min
2017-10-06 10:33:00,4411.0,4407.92,4407.91,4411.0,3.80424062,0 days 00:02:00,1min
2017-10-06 10:35:00,4405.14,4398.0,4398.0,4408.9,29.95935236,0 days 00:02:00,1min
2017-10-06 10:37:00,4399.08,4403.99,4399.06,4404.0,6.15593642,0 days 00:02:00,1min
2017-10-06 10:41:00,4403.34,4402.99,4397.01,4403.34,1.2449225,0 days 00:03:00,1min
2017-10-06 10:44:00,4402.0,4397.99,4397.35,4402.0,0.58031393,0 days 00:02:00,1min
2017-10-06 10:49:00,4399.99,4403.98,4398.83,4403.98,8.5779384,0 days 00:11:00,5min
2017-10-06 10:53:00,4396.02,4399.99,4396.0,4403.09,0.18005254,0 days 00:03:00,1min
2017-10-06 10:55:00,4399.85,4395.02,4395.02,4399.85,3.41357695,0 days 00:02:00,1min
2017-10-06 11:00:00,4390.98,4397.13,4390.0,4397.36,2.81572581,0 days 00:04:00,1min
2017-10-06 11:02:00,4394.33,4390.0,4390.0,4394.33,0.73322573,0 days 00:02:00,1min
2017-10-06 11:05:00,4395.0,4393.0,4390.05,4397.09,0.93651332,0 days 00:05:00,1min
2017-10-06 11:09:00,4392.01,4392.01,4392.01,4392.01,0.31157271,0 days 00:03:00,1min
2017-10-06 11:12:00,4390.02,4391.9,4390.02,4391.9,5.46635251,0 days 00:02:00,1min
2017-10-06 11:14:00,4391.8,4391.7,4383.68,4391.8,1.03812271,0 days 00:02:00,1min
2017-10-06 11:16:00,4391.56,4385.83,4385.83,4391.8,3.03665,0 days 00:02:00,1min
2017-10-06 11:18:00,4391.8,4392.0,4391.8,4392.0,0.353897,0 days 00:02:00,1min
2017-10-06 11:22:00,4399.38,4398.33,4396.47,4399.9,5.13562333,0 days 00:04:00,1min
2017-10-06 11:29:00,4401.24,4399.49,4399.49,4403.96,2.0230864,0 days 00:10:00,5min
2017-10-06 11:33:00,4396.2,4396.19,4396.19,4400.17,0.4645262,0 days 00:02:00,1min
2017-10-06 11:35:00,4400.17,4395.34,4395.34,4403.0,0.30853987,0 days 00:04:00,1min
2017-10-06 11:41:00,4409.0,4409.58,4408.49,4409.72,0.1185795,0 days 01:08:00,1H
2017-10-06 11:45:00,4406.63,4405.82,4396.58,4406.63,2.5100181,0 days 00:02:00,1min
2017-10-06 11:49:00,4395.05,4395.21,4395.03,4401.87,0.54338527,0 days 00:04:00,1min
2017-10-06 11:52:00,4399.98,4398.0,4398.0,4399.98,0.0719788,0 days 00:02:00,1min
2017-10-06 12:05:00,4394.99,4394.0,4394.0,4395.0,0.1636261,0 days 00:06:00,5min
2017-10-06 12:11:00,4396.05,4399.0,4396.05,4399.0,0.04828024,0 days 00:15:00,5min
2017-10-06 12:26:00,4397.94,4399.95,4397.94,4400.0,1.58824301,0 days 00:36:00,15min
2017-10-06 12:30:00,4399.97,4399.88,4397.39,4399.97,0.21060612,0 days 00:04:00,1min
2017-10-06 12:37:00,4398.95,4394.85,4394.85,4398.99,1.27550992,0 days 00:02:00,1min
2017-10-06 12:40:00,4399.0,4399.0,4398.03,4399.5,1.7000371,0 days 00:10:00,5min
2017-10-06 12:43:00,4397.94,4393.37,4393.37,4398.0,0.72697379,0 days 00:02:00,1min
2017-10-06 12:49:00,4395.0,4396.0,4395.0,4396.0,0.54138614,0 days 00:04:00,1min
2017-10-06 12:57:00,4396.0,4389.0,4389.0,4396.0,7.36704143,0 days 00:12:00,5min
2017-10-06 12:59:00,4392.55,4385.69,4382.0,4392.55,2.86351011,0 days 00:02:00,1min
2017-10-06 13:05:00,4375.68,4371.23,4371.23,4384.76,60.17673738,0 days 00:05:00,1min
2017-10-06 13:08:00,4369.98,4368.21,4359.99,4370.1,5.17854633,0 days 00:03:00,1min
2017-10-06 13:11:00,4364.3,4362.0,4360.0,4369.79,2.37102529,0 days 00:03:00,1min
2017-10-06 13:13:00,4363.6,4364.08,4362.0,4364.08,3.06716042,0 days 00:02:00,1min
2017-10-06 13:18:00,4370.0,4370.09,4368.0,4370.1,0.817503,0 days 00:04:00,1min
2017-10-06 13:22:00,4370.9,4364.4,4364.39,4371.04,6.72645779,0 days 00:17:00,15min
2017-10-06 13:27:00,4359.63,4363.02,4359.63,4368.59,7.84414842,0 days 00:03:00,1min
2017-10-06 13:34:00,4350.0,4352.96,4350.0,4356.56,3.25678872,0 days 00:04:00,1min
2017-10-06 13:38:00,4352.56,4347.0,4347.0,4356.2,10.7627665,0 days 00:04:00,1min
2017-10-06 13:44:00,4355.11,4350.01,4350.0,4356.93,4.15300679,0 days 00:02:00,1min
2017-10-06 13:46:00,4354.12,4361.01,4354.12,4362.18,6.31876944,0 days 00:08:00,5min
2017-10-06 13:49:00,4348.34,4348.49,4348.34,4357.16,1.84705731,0 days 00:02:00,1min
2017-10-06 13:55:00,4362.57,4357.61,4357.61,4363.13,0.3676971,0 days 00:17:00,15min
2017-10-06 13:57:00,4361.13,4359.51,4359.51,4361.73,0.27283846,0 days 00:02:00,1min
2017-10-06 13:59:00,4354.68,4351.59,4351.59,4355.23,0.22937096,0 days 00:02:00,1min
2017-10-06 14:02:00,4355.34,4343.99,4343.99,4361.97,16.47724792,0 days 00:07:00,5min
2017-10-06 14:06:00,4347.65,4348.4,4347.65,4350.86,1.37192243,0 days 00:02:00,1min
2017-10-06 14:09:00,4355.9,4360.59,4347.77,4360.59,8.25862082,0 days 00:02:00,1min
2017-10-06 14:13:00,4364.81,4368.97,4363.0,4368.98,21.9618813,0 days 00:08:00,5min
2017-10-06 14:16:00,4365.55,4366.25,4363.0,4366.25,17.18766476,0 days 00:03:00,1min
2017-10-06 14:21:00,4366.6,4364.64,4355.87,4369.0,25.36120918,0 days 00:02:00,1min
2017-10-06 14:23:00,4368.37,4371.22,4366.36,4374.55,18.21940298,0 days 00:02:00,1min
2017-10-06 14:26:00,4376.62,4376.04,4376.04,4377.83,6.07454275,0 days 00:05:00,1min
2017-10-06 14:32:00,4383.01,4391.57,4383.01,4393.0,48.40177843,0 days 01:35:00,1H
2017-10-06 14:38:00,4385.37,4381.39,4380.17,4389.0,4.45913064,0 days 00:05:00,1min
2017-10-06 14:44:00,4380.16,4380.16,4380.15,4383.67,11.45035577,0 days 00:06:00,5min
2017-10-06 14:50:00,4379.99,4379.99,4379.99,4379.99,0.03959751,0 days 00:02:00,1min
2017-10-06 14:54:00,4384.98,4384.99,4384.98,4384.99,1.00226034,0 days 00:03:00,1min
2017-10-06 14:57:00,4385.0,4381.98,4381.1,4385.0,3.71174455,0 days 00:02:00,1min
2017-10-06 14:59:00,4385.0,4383.08,4383.08,4389.0,4.89833896,0 days 00:26:00,15min
2017-10-06 15:06:00,4385.68,4385.07,4381.02,4389.0,7.23808987,0 days 00:33:00,15min
2017-10-06 15:09:00,4386.0,4385.1,4383.05,4389.0,7.43007879,0 days 00:34:00,15min
2017-10-06 15:19:00,4383.98,4384.0,4383.96,4384.0,5.289812,0 days 00:03:00,1min
2017-10-06 15:21:00,4383.94,4383.94,4383.94,4383.94,0.05233192,0 days 00:02:00,1min
2017-10-06 15:24:00,4383.89,4382.51,4382.51,4384.0,1.1068,0 days 00:08:00,5min
2017-10-06 15:31:00,4382.46,4377.64,4377.63,4382.54,0.23263431,0 days 00:03:00,1min
2017-10-06 15:34:00,4382.54,4381.99,4377.38,4383.0,1.53852935,0 days 00:05:00,1min
2017-10-06 15:36:00,4382.0,4377.69,4377.69,4383.0,1.17069295,0 days 00:03:00,1min
2017-10-06 15:41:00,4387.91,4388.18,4387.17,4388.83,10.02265226,0 days 00:02:00,1min
2017-10-06 15:43:00,4387.9,4389.8,4387.6,4389.8,8.9140034,0 days 01:10:00,1H
2017-10-06 15:47:00,4383.54,4383.0,4383.0,4383.66,5.6759292,0 days 00:03:00,1min
2017-10-06 15:53:00,4381.96,4382.01,4381.96,4382.01,0.034937,0 days 00:02:00,1min
2017-10-06 15:56:00,4377.9,4379.0,4377.78,4382.08,7.54285324,0 days 00:05:00,1min
2017-10-06 16:02:00,4370.83,4373.75,4370.0,4373.77,5.69541556,0 days 00:02:00,1min
2017-10-06 16:05:00,4373.72,4376.6,4373.72,4376.6,4.29671308,0 days 00:03:00,1min
2017-10-06 16:08:00,4376.32,4372.15,4372.1,4376.85,2.40587505,0 days 00:07:00,5min
2017-10-06 16:11:00,4373.82,4374.91,4370.31,4374.92,1.05587194,0 days 00:02:00,1min
2017-10-06 16:13:00,4374.92,4376.24,4374.89,4376.24,4.62358149,0 days 00:02:00,1min
2017-10-06 16:16:00,4377.27,4375.59,4375.59,4379.0,0.47319513,0 days 00:02:00,1min
2017-10-06 16:18:00,4378.92,4381.77,4378.89,4381.77,4.00021177,0 days 00:22:00,15min
2017-10-06 16:20:00,4381.0,4375.94,4375.94,4381.0,2.5225,0 days 00:02:00,1min
2017-10-06 16:22:00,4377.73,4378.4,4375.0,4380.32,9.18345694,0 days 00:02:00,1min
2017-10-06 16:32:00,4371.0,4376.67,4371.0,4380.46,2.49447195,0 days 00:12:00,5min
2017-10-06 16:35:00,4358.31,4359.79,4352.9,4365.31,6.85979162,0 days 00:02:00,1min
2017-10-06 16:40:00,4369.69,4369.69,4362.52,4373.15,2.27247046,0 days 00:07:00,5min
2017-10-06 16:42:00,4367.47,4363.47,4363.47,4371.32,0.52047678,0 days 00:02:00,1min
2017-10-06 16:45:00,4370.36,4370.99,4368.48,4370.99,4.09456526,0 days 00:03:00,1min
2017-10-06 16:48:00,4371.0,4369.82,4369.8,4371.0,1.62924969,0 days 00:02:00,1min
2017-10-06 16:50:00,4369.79,4374.07,4369.79,4374.35,2.79646188,0 days 00:03:00,1min
2017-10-06 16:53:00,4373.0,4374.99,4373.0,4375.04,14.89748702,0 days 00:03:00,1min
2017-10-06 16:57:00,4376.73,4377.83,4376.73,4377.83,3.41770362,0 days 00:10:00,5min
2017-10-06 17:08:00,4378.31,4382.01,4378.31,4384.44,9.72057283,0 days 00:03:00,1min
2017-10-06 17:11:00,4384.42,4385.66,4384.42,4386.29,3.03858103,0 days 00:06:00,5min
2017-10-06 17:18:00,4386.34,4386.21,4381.75,4387.04,0.3298988,0 days 00:03:00,1min
2017-10-06 17:21:00,4384.42,4390.0,4384.41,4390.0,2.41380819,0 days 00:02:00,1min
2017-10-06 17:23:00,4390.0,4392.63,4390.0,4393.0,6.74684851,0 days 00:10:00,5min
2017-10-06 17:27:00,4390.13,4392.98,4390.12,4392.98,0.19162076,0 days 00:02:00,1min
2017-10-06 17:29:00,4393.0,4390.12,4390.12,4393.0,0.29398377,0 days 00:04:00,1min
2017-10-06 17:33:00,4390.86,4393.05,4390.86,4393.05,0.02205593,0 days 04:36:00,4H
2017-10-06 17:39:00,4370.0,4377.45,4369.95,4377.45,10.74156445,0 days 00:03:00,1min
2017-10-06 17:47:00,4342.84,4360.97,4341.29,4360.97,15.39470146,0 days 00:05:00,1min
2017-10-06 17:50:00,4353.79,4350.39,4350.39,4353.79,0.50202198,0 days 00:02:00,1min
2017-10-06 17:53:00,4356.6,4359.17,4356.6,4359.88,0.51794073,0 days 00:05:00,1min
2017-10-06 17:58:00,4348.52,4341.0,4340.99,4353.41,16.61504915,0 days 00:03:00,1min
2017-10-06 18:01:00,4336.24,4352.31,4336.24,4352.32,10.3184489,0 days 00:02:00,1min
2017-10-06 18:04:00,4354.83,4348.02,4348.02,4355.09,1.80343266,0 days 00:09:00,5min
2017-10-06 18:07:00,4351.98,4351.84,4348.03,4351.99,0.35033316,0 days 00:02:00,1min
2017-10-06 18:14:00,4335.13,4332.98,4330.62,4340.88,50.07536111,0 days 00:02:00,1min
2017-10-06 18:18:00,4332.57,4338.66,4328.61,4338.66,14.58090678,0 days 00:04:00,1min
2017-10-06 18:30:00,4343.59,4343.77,4340.0,4344.0,0.89385873,0 days 00:03:00,1min
2017-10-06 18:33:00,4343.99,4343.15,4343.15,4346.79,9.78930855,0 days 00:15:00,5min
