date,open,close,low,high,volume
2017-10-06 00:00:00,4301.09,4309.15,4301.0,4309.2,2.75655547
2017-10-06 00:01:00,4303.63,4308.94,4303.63,4308.94,0.10296185
2017-10-06 00:02:00,4308.91,4308.82,4308.82,4309.41,2.61744162
2017-10-06 00:03:00,4309.99,4309.99,4309.99,4309.99,0.09432833
2017-10-06 00:04:00,4305.61,4309.99,4305.61,4309.99,0.44621845
2017-10-06 00:05:00,4312.81,4312.81,4312.81,4312.81,0.023
2017-10-06 00:06:00,4311.92,4312.87,4311.92,4312.87,0.68619031
2017-10-06 00:07:00,4312.65,4312.57,4312.57,4312.65,0.80240249
2017-10-06 00:08:00,4312.52,4312.6,4312.52,4312.69,0.14065331
2017-10-06 00:09:00,4312.6,4312.6,4312.6,4312.6,0.0
2017-10-06 00:10:00,4312.6,4312.6,4312.6,4312.6,0.0
2017-10-06 00:11:00,4313.1,4313.1,4313.1,4313.1,0.05319144
2017-10-06 00:12:00,4313.33,4313.33,4313.33,4313.33,0.013
2017-10-06 00:13:00,4313.08,4313.5,4313.08,4313.5,1.47019244
2017-10-06 00:14:00,4313.5,4313.5,4313.5,4313.5,0.0327032
2017-10-06 00:15:00,4313.5,4313.5,4313.5,4313.5,0.12217529
2017-10-06 00:16:00,4313.24,4313.5,4313.24,4313.5,0.04390233
2017-10-06 00:17:00,4313.5,4313.5,4313.5,4313.5,0.002
2017-10-06 00:18:00,4313.4,4313.08,4313.08,4315.0,0.74773124
2017-10-06 00:19:00,4308.0,4302.69,4302.69,4308.0,4.7982577
2017-10-06 00:20:00,4312.5,4312.5,4312.5,4312.5,0.055678
2017-10-06 00:21:00,4302.69,4294.28,4294.28,4310.55,7.35066274
2017-10-06 00:22:00,4308.19,4303.18,4303.17,4308.19,0.07130277
2017-10-06 00:23:00,4303.2,4309.33,4303.2,4311.81,0.99437062
2017-10-06 00:24:00,4309.53,4308.93,4308.93,4309.53,0.5955104
2017-10-06 00:25:00,4309.69,4309.66,4309.66,4311.57,2.75645108
2017-10-06 00:26:00,4302.29,4302.0,4302.0,4302.29,0.06753618
2017-10-06 00:27:00,4306.03,4306.03,4306.03,4306.03,0.00118316
2017-10-06 00:28:00,4305.84,4302.0,4302.0,4305.84,0.31938107
2017-10-06 00:29:00,4300.82,4280.0,4280.0,4300.82,108.8324383
2017-10-06 00:30:00,4280.0,4296.52,4278.4,4297.0,74.06927855
2017-10-06 00:31:00,4291.0,4281.01,4281.01,4291.0,1.92853884
2017-10-06 00:32:00,4290.94,4291.0,4290.92,4291.0,2.64199797
2017-10-06 00:33:00,4282.51,4293.62,4282.51,4293.62,2.20841406
2017-10-06 00:34:00,4298.7,4296.94,4293.65,4298.7,2.51314049
2017-10-06 00:35:00,4293.67,4296.85,4293.67,4296.85,0.25627345
2017-10-06 00:36:00,4293.93,4296.47,4293.75,4296.47,0.64670853
2017-10-06 00:37:00,4297.79,4297.79,4297.79,4297.79,0.0486
2017-10-06 00:38:00,4300.34,4300.34,4300.34,4300.34,0.54509961
2017-10-06 00:39:00,4293.82,4293.82,4293.82,4293.82,1.625152
2017-10-06 00:40:00,4302.47,4306.03,4302.47,4306.03,4.03459324
2017-10-06 00:41:00,4304.74,4302.47,4302.47,4306.03,5.14357868
2017-10-06 00:42:00,4306.01,4309.91,4306.0,4309.91,4.18122698
2017-10-06 00:43:00,4306.11,4309.95,4305.37,4309.95,2.74436316
2017-10-06 00:44:00,4310.0,4311.33,4309.98,4311.33,3.67966995
2017-10-06 00:45:00,4312.34,4312.1,4311.33,4313.0,51.50585611
2017-10-06 00:46:00,4311.37,4301.15,4301.15,4311.37,6.83200004
2017-10-06 00:47:00,4301.15,4301.15,4301.15,4301.15,0.0
2017-10-06 00:48:00,4303.17,4312.45,4302.4,4312.45,1.71785389
2017-10-06 00:49:00,4312.52,4314.7,4308.14,4314.7,0.7977541
2017-10-06 00:50:00,4314.38,4314.41,4306.36,4314.41,0.24798697
2017-10-06 00:51:00,4315.49,4316.83,4310.11,4316.83,0.82210533
2017-10-06 00:52:00,4310.3,4318.51,4310.3,4318.51,0.60169403
2017-10-06 00:53:00,4318.52,4318.77,4318.52,4318.77,0.03638923
2017-10-06 00:54:00,4318.67,4318.67,4318.67,4318.67,0.00677119
2017-10-06 00:55:00,4318.67,4318.67,4318.67,4318.67,0.0
2017-10-06 00:56:00,4318.6,4318.3,4312.19,4318.77,0.25616967
2017-10-06 00:57:00,4321.78,4325.0,4318.34,4325.0,14.07447783
2017-10-06 00:58:00,4317.38,4313.38,4313.38,4324.98,5.64779405
2017-10-06 00:59:00,4324.98,4317.0,4316.99,4324.98,0.56111583
2017-10-06 01:00:00,4324.99,4317.77,4317.72,4325.0,0.46516825
2017-10-06 01:01:00,4319.8,4319.8,4319.8,4319.8,0.0136076
2017-10-06 01:02:00,4319.8,4319.8,4319.8,4319.8,0.04727905
2017-10-06 01:03:00,4319.8,4325.0,4319.8,4325.0,0.7074829
2017-10-06 01:04:00,4325.0,4334.35,4325.0,4334.35,8.34060076
2017-10-06 01:05:00,4333.25,4333.06,4325.85,4333.82,1.17852482
2017-10-06 01:06:00,4332.43,4328.02,4328.02,4332.43,5.88674551
2017-10-06 01:07:00,4328.48,4328.48,4328.48,4328.48,0.0270626
2017-10-06 01:08:00,4326.02,4326.02,4326.02,4330.46,0.12667351
2017-10-06 01:09:00,4332.43,4326.49,4326.49,4332.43,0.09654477
2017-10-06 01:10:00,4332.43,4332.43,4332.43,4332.43,0.05295412
2017-10-06 01:11:00,4328.3,4330.44,4328.3,4330.44,6.73940415
2017-10-06 01:12:00,4330.52,4330.54,4330.52,4330.54,17.730258
2017-10-06 01:13:00,4333.05,4330.57,4330.57,4333.05,1.92622658
2017-10-06 01:14:00,4331.99,4332.0,4331.99,4332.0,0.06748425
2017-10-06 01:15:00,4332.0,4330.85,4330.85,4334.38,37.87336226
2017-10-06 01:16:00,4332.87,4332.88,4332.87,4332.88,12.28513889
2017-10-06 01:17:00,4331.08,4334.38,4330.89,4334.38,1.21494608
2017-10-06 01:18:00,4331.2,4330.57,4330.57,4331.2,1.00023305
2017-10-06 01:19:00,4330.57,4330.54,4330.54,4330.57,2.34169267
2017-10-06 01:20:00,4330.69,4326.62,4326.62,4330.7,2.391
2017-10-06 01:21:00,4330.71,4330.71,4327.42,4330.71,0.33405551
2017-10-06 01:22:00,4334.18,4333.02,4333.01,4334.18,0.49490524
2017-10-06 01:23:00,4333.01,4327.39,4327.39,4333.02,2.2830016
2017-10-06 01:24:00,4327.39,4325.0,4325.0,4327.39,3.68387672
2017-10-06 01:25:00,4327.89,4327.94,4325.03,4327.94,0.93045687
2017-10-06 01:26:00,4331.8,4331.81,4331.8,4331.81,0.18054747
2017-10-06 01:27:00,4329.93,4329.93,4329.93,4329.93,0.01176874
2017-10-06 01:28:00,4325.1,4325.09,4325.09,4325.1,0.03
2017-10-06 01:29:00,4325.01,4325.01,4325.01,4325.01,0.0208765
2017-10-06 01:30:00,4325.01,4325.01,4325.01,4325.01,0.0
2017-10-06 01:31:00,4325.01,4325.01,4325.01,4325.01,0.0
2017-10-06 01:32:00,4325.01,4330.18,4325.01,4330.18,2.53011402
2017-10-06 01:33:00,4334.36,4334.36,4334.36,4334.36,1.0
2017-10-06 01:34:00,4334.32,4326.27,4326.15,4334.32,0.22834448
2017-10-06 01:35:00,4325.08,4325.01,4325.01,4329.98,1.71778738
2017-10-06 01:36:00,4325.01,4329.99,4325.01,4329.99,2.16577116
2017-10-06 01:37:00,4325.01,4325.05,4325.01,4325.05,3.08442
2017-10-06 01:38:00,4325.06,4325.01,4325.0,4325.07,1.62248287
2017-10-06 01:39:00,4329.95,4329.98,4325.02,4329.98,2.42159644
2017-10-06 01:40:00,4325.01,4329.99,4325.0,4329.99,0.65427375
2017-10-06 01:41:00,4329.99,4329.98,4329.98,4329.99,0.58503912
2017-10-06 01:42:00,4325.05,4329.99,4325.03,4329.99,2.54013401
2017-10-06 01:43:00,4329.45,4329.99,4325.14,4329.99,2.77904305
2017-10-06 01:44:00,4329.99,4329.98,4325.0,4329.99,7.96
2017-10-06 01:45:00,4326.96,4329.87,4325.0,4329.94,0.06274707
2017-10-06 01:46:00,4329.82,4322.1,4320.95,4329.82,8.51345852
2017-10-06 01:47:00,4311.67,4311.57,4308.03,4321.11,11.32084191
2017-10-06 01:48:00,4311.57,4319.59,4311.57,4319.59,5.6384
2017-10-06 01:49:00,4322.8,4318.98,4318.98,4323.98,0.41281448
2017-10-06 01:50:00,4323.64,4316.15,4316.15,4323.64,0.93121925
2017-10-06 01:51:00,4316.15,4316.15,4316.15,4316.15,0.0
2017-10-06 01:52:00,4322.83,4320.68,4320.68,4322.83,0.03347784
2017-10-06 01:53:00,4320.68,4320.68,4320.68,4320.68,0.0
2017-10-06 01:54:00,4320.68,4320.68,4320.68,4320.68,0.0
2017-10-06 01:55:00,4320.75,4320.75,4320.75,4320.75,0.10700519
2017-10-06 01:56:00,4320.75,4320.75,4320.75,4320.75,0.0
2017-10-06 01:57:00,4322.72,4324.7,4322.72,4324.7,0.05956985
2017-10-06 01:58:00,4324.78,4324.67,4324.67,4324.78,0.05168862
2017-10-06 01:59:00,4323.76,4324.0,4323.76,4324.0,6.8399439
2017-10-06 02:00:00,4323.8,4327.24,4323.8,4327.24,0.08624273
2017-10-06 02:01:00,4327.33,4329.51,4327.33,4329.99,5.36998187
2017-10-06 02:02:00,4326.61,4324.55,4324.55,4329.99,2.15092674
2017-10-06 02:03:00,4329.98,4329.99,4329.98,4329.99,2.83614227
