date,cash,fund_shares,fund_value,BTCUSDT_value,BTCUSDT_position_size,BTCUSDT_position_price,BTCUSDT_position_price_orig,BTCUSDT_position_upclosed,BTCUSDT_position_upopened,BTCUSDT_position_adjbase,BTCUSDT_position_updt
2023-11-13 06:37:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:37:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:37:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:37:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:37:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:37:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:46:00+00:00,94030.36503337524,5000000.0,0.01999842626650278,99992.1313325139,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,5000000.0,0.02000150009086481,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,5000000.0,0.02000150009086481,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,5000000.0,0.02000150009086481,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,5000000.0,0.02000150009086481,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,5000000.0,0.02000150009086481,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
