date,ref_date,ref_timeframe,side,original_index,end,limit_price,stop_loss,take_profit,trigger_price,original_order_id,stop_loss_order_id,take_profit_order_id,order_is_active,base_asset_amount
2024-01-09 16:20:00+00:00,2024-01-09 03:45:00+00:00,15min,buy,"(Timestamp('2024-01-09 15:50:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-11 19:45:00+00:00,46966.85210577909,46821.8,47631.8,46956.8,BuyBuy0.0689@46956.80Ref115StopLimit,SellSell-0.0689@46821.80Ref116Stop,SellSell-0.0689@47631.80Ref117Limit,True,
2024-01-09 18:06:00+00:00,2024-01-09 17:15:00+00:00,15min,buy,2024-01-09 18:06:00+00:00,2024-01-09 20:12:00+00:00,46920.53429609225,46788.8,47509.999999999985,46909.0,BuyBuy0.0759@46909.00Ref118StopLimit,SellSell-0.0759@46788.80Ref119Stop,SellSell-0.0759@47510.00Ref120Limit,True,
2024-01-09 20:12:00+00:00,2024-01-09 17:15:00+00:00,15min,buy,"(Timestamp('2024-01-09 18:06:00+0000', tz='UTC'), Timestamp('2024-01-09 17:15:00+0000', tz='UTC'), '15min', 'buy')",2024-01-12 09:15:00+00:00,46920.53429609225,46788.8,47509.999999999985,46909.0,BuyBuy0.0759@46909.00Ref121StopLimit,SellSell-0.0759@46788.80Ref122Stop,SellSell-0.0759@47510.00Ref123Limit,True,
2024-01-09 21:11:00+00:00,2024-01-08 20:15:00+00:00,15min,sell,2024-01-09 21:11:00+00:00,2024-01-09 21:13:00+00:00,46799.7266602253,47013.6,45825.6,46815.6,SellSell-0.0468@46799.73Ref124Limit,BuyBuy0.0468@47013.60Ref125Stop,BuyBuy0.0468@45825.60Ref126Limit,True,
2024-01-09 21:11:00+00:00,2024-01-09 03:30:00+00:00,15min,sell,2024-01-09 21:11:00+00:00,2024-01-09 21:13:00+00:00,46811.520424545604,46956.8,46146.8,46821.8,SellSell-0.0688@46811.52Ref127Limit,BuyBuy0.0688@46956.80Ref128Stop,BuyBuy0.0688@46146.80Ref129Limit,True,
2024-01-09 21:11:00+00:00,2024-01-09 03:45:00+00:00,15min,sell,2024-01-09 21:11:00+00:00,2024-01-09 21:13:00+00:00,46811.74789422091,46956.8,46146.8,46821.8,SellSell-0.0001@46811.75Ref130Limit,BuyBuy0.0001@46956.80Ref131Stop,BuyBuy0.0001@46146.80Ref132Limit,True,
2024-01-09 21:11:00+00:00,2024-01-09 17:15:00+00:00,15min,sell,2024-01-09 21:11:00+00:00,2024-01-09 21:13:00+00:00,46777.26570390775,46909.0,46187.80000000002,46788.8,SellSell-0.0001@46777.27Ref133Limit,BuyBuy0.0001@46909.00Ref134Stop,BuyBuy0.0001@46187.80Ref135Limit,True,
2024-01-09 21:12:00+00:00,2024-01-08 23:00:00+00:00,1h,sell,2024-01-09 21:12:00+00:00,2024-01-09 21:16:00+00:00,46810.11012649155,47095.9,45520.30000000001,46833.3,SellSell-0.0350@46833.30Ref136StopLimit,BuyBuy0.0350@47095.90Ref137Stop,BuyBuy0.0350@45520.30Ref138Limit,True,
2024-01-09 21:13:00+00:00,2024-01-08 20:15:00+00:00,15min,sell,"(Timestamp('2024-01-09 21:11:00+0000', tz='UTC'), Timestamp('2024-01-08 20:15:00+0000', tz='UTC'), '15min', 'sell')",2024-01-09 21:16:00+00:00,46799.7266602253,47013.6,45825.6,46815.6,SellSell-0.0468@46815.60Ref139StopLimit,BuyBuy0.0468@47013.60Ref140Stop,BuyBuy0.0468@45825.60Ref141Limit,True,
2024-01-09 21:13:00+00:00,2024-01-09 03:30:00+00:00,15min,sell,"(Timestamp('2024-01-09 21:11:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-09 21:16:00+00:00,46811.520424545604,46956.8,46146.8,46821.8,SellSell-0.0688@46821.80Ref142StopLimit,BuyBuy0.0688@46956.80Ref143Stop,BuyBuy0.0688@46146.80Ref144Limit,True,
