date,cash,fund_shares,fund_value,BTCUSDT_value,BTCUSDT_position_size,BTCUSDT_position_price,BTCUSDT_position_price_orig,BTCUSDT_position_upclosed,BTCUSDT_position_upopened,BTCUSDT_position_adjbase,BTCUSDT_position_updt
2023-12-29 06:48:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-12-29 06:48:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-12-29 06:48:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-12-29 06:48:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-12-29 06:48:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-12-29 06:48:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-12-29 09:33:00+00:00,91633.71438378569,5000000.0,0.019999705997722272,99998.52998861136,0.19600151848466704,42684.8,0.0,0.0,0.19600151848466704,,
2023-12-29 09:35:00+00:00,99991.08193090896,5000000.0,0.01999821638618179,99991.08193090896,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 09:35:00+00:00,99991.08193090896,5000000.0,0.01999821638618179,99991.08193090896,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 09:36:00+00:00,99991.08193090896,5000000.0,0.01999821638618179,99991.08193090896,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 09:36:00+00:00,99991.08193090896,5000000.0,0.01999821638618179,99991.08193090896,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 09:36:00+00:00,99991.08193090896,5000000.0,0.01999821638618179,99991.08193090896,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 09:36:00+00:00,99991.08193090896,5000000.0,0.01999821638618179,99991.08193090896,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 09:36:00+00:00,99991.08193090896,5000000.0,0.01999821638618179,99991.08193090896,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 09:36:00+00:00,99991.08193090896,5000000.0,0.01999821638618179,99991.08193090896,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 10:03:00+00:00,91624.79631469464,5000000.0,0.01999822030621216,99991.1015310608,0.19600151848466704,42684.8,0.0,0.0,0.19600151848466704,,
2023-12-29 10:06:00+00:00,99982.16386181791,5000000.0,0.019996432772363584,99982.16386181791,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 10:06:00+00:00,99982.16386181791,5000000.0,0.019996432772363584,99982.16386181791,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 10:07:00+00:00,99982.16386181791,5000000.0,0.019996432772363584,99982.16386181791,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 10:07:00+00:00,99982.16386181791,5000000.0,0.019996432772363584,99982.16386181791,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 10:07:00+00:00,99982.16386181791,5000000.0,0.019996432772363584,99982.16386181791,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 10:07:00+00:00,99982.16386181791,5000000.0,0.019996432772363584,99982.16386181791,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 10:07:00+00:00,99982.16386181791,5000000.0,0.019996432772363584,99982.16386181791,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 10:07:00+00:00,99982.16386181791,5000000.0,0.019996432772363584,99982.16386181791,0.0,0.0,42684.8,-0.19600151848466704,0.0,,
2023-12-29 10:10:00+00:00,91615.8782456036,5000000.0,0.019997389259773787,99986.94629886893,0.19600151848466704,42684.8,0.0,0.0,0.19600151848466704,,
2023-12-29 11:18:00+00:00,91615.8782456036,5000000.0,0.020001348490447178,100006.74245223589,0.19600151848466704,42684.8,0.0,0.0,0.19600151848466704,,
2023-12-29 11:18:00+00:00,91615.8782456036,5000000.0,0.020001348490447178,100006.74245223589,0.19600151848466704,42684.8,0.0,0.0,0.19600151848466704,,
