date,ref_date,ref_timeframe,side,original_index,end,limit_price,stop_loss,take_profit,trigger_price,original_order_id,stop_loss_order_id,take_profit_order_id,order_is_active,base_asset_amount
2024-01-12 06:10:00+00:00,2024-01-12 04:30:00+00:00,15min,sell,2024-01-12 06:10:00+00:00,2024-01-12 07:06:00+00:00,45962.395406516895,46067.8,45489.999999999985,45971.5,Sell-0.0949@45971.50Ref1StopLimit,Buy0.0949@46067.80Ref2Stop,Buy0.0949@45490.00Ref3Limit,True,
2024-01-12 07:06:00+00:00,2024-01-12 04:30:00+00:00,15min,sell,"(Timestamp('2024-01-12 06:10:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-12 09:44:00+00:00,45962.395406516895,46067.8,45489.999999999985,45971.5,Sell-0.0949@45971.50Ref4StopLimit,Buy0.0949@46067.80Ref5Stop,Buy0.0949@45490.00Ref6Limit,True,
2024-01-12 07:51:00+00:00,2024-01-12 04:30:00+00:00,15min,buy,2024-01-12 07:51:00+00:00,2024-01-12 09:45:00+00:00,46076.90459348311,45971.5,46549.30000000002,46067.8,Buy0.0949@46067.80Ref7StopLimit,Sell-0.0949@45971.50Ref8Stop,Sell-0.0949@46549.30Ref9Limit,True,
2024-01-12 09:44:00+00:00,2024-01-12 04:30:00+00:00,15min,sell,"(Timestamp('2024-01-12 07:06:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-12 09:47:00+00:00,45962.395406516895,46067.8,45489.999999999985,45971.5,Sell-0.0949@45962.40Ref10Limit,Buy0.0949@46067.80Ref11Stop,Buy0.0949@45490.00Ref12Limit,True,
2024-01-12 09:45:00+00:00,2024-01-12 04:30:00+00:00,15min,buy,"(Timestamp('2024-01-12 07:51:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-12 09:57:00+00:00,46076.90459348311,45971.5,46549.30000000002,46067.8,Buy0.0949@46067.80Ref13StopLimit,Sell-0.0949@45971.50Ref14Stop,Sell-0.0949@46549.30Ref15Limit,True,
2024-01-12 09:47:00+00:00,2024-01-12 04:30:00+00:00,15min,sell,"(Timestamp('2024-01-12 09:44:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-12 10:54:00+00:00,45962.395406516895,46067.8,45489.999999999985,45971.5,Sell-0.0949@45971.50Ref16StopLimit,Buy0.0949@46067.80Ref17Stop,Buy0.0949@45490.00Ref18Limit,True,
2024-01-12 09:57:00+00:00,2024-01-12 04:30:00+00:00,15min,buy,"(Timestamp('2024-01-12 09:45:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-12 11:53:00+00:00,46076.90459348311,45971.5,46549.30000000002,46067.8,Buy0.0949@46067.80Ref19StopLimit,Sell-0.0949@45971.50Ref20Stop,Sell-0.0949@46549.30Ref21Limit,True,
2024-01-12 10:54:00+00:00,2024-01-12 04:30:00+00:00,15min,sell,"(Timestamp('2024-01-12 09:47:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-12 12:15:00+00:00,45962.395406516895,46067.8,45489.999999999985,45971.5,Sell-0.0949@45971.50Ref22StopLimit,Buy0.0949@46067.80Ref23Stop,Buy0.0949@45490.00Ref24Limit,True,
2024-01-12 11:27:00+00:00,2024-01-12 10:30:00+00:00,15min,sell,2024-01-12 11:27:00+00:00,2024-01-15 02:30:00+00:00,45856.21478799683,45987.7,45256.90000000002,45865.9,Sell-0.0761@45865.90Ref25StopLimit,Buy0.0761@45987.70Ref26Stop,Buy0.0761@45256.90Ref27Limit,True,
2024-01-12 11:53:00+00:00,2024-01-12 04:30:00+00:00,15min,buy,"(Timestamp('2024-01-12 09:57:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-12 12:31:00+00:00,46076.90459348311,45971.5,46549.30000000002,46067.8,Buy0.0949@46067.80Ref28StopLimit,Sell-0.0949@45971.50Ref29Stop,Sell-0.0949@46549.30Ref30Limit,True,
2024-01-12 12:15:00+00:00,2024-01-12 04:30:00+00:00,15min,sell,"(Timestamp('2024-01-12 10:54:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-14 20:30:00+00:00,45962.395406516895,46067.8,45489.999999999985,45971.5,Sell-0.0949@45971.50Ref31StopLimit,Buy0.0949@46067.80Ref32Stop,Buy0.0949@45490.00Ref33Limit,True,
2024-01-12 12:31:00+00:00,2024-01-12 04:30:00+00:00,15min,buy,"(Timestamp('2024-01-12 11:53:00+0000', tz='UTC'), Timestamp('2024-01-12 04:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-14 20:30:00+00:00,46076.90459348311,45971.5,46549.30000000002,46067.8,Buy0.0949@46067.80Ref34StopLimit,Sell-0.0949@45971.50Ref35Stop,Sell-0.0949@46549.30Ref36Limit,True,
2024-01-12 13:39:00+00:00,2024-01-12 10:30:00+00:00,15min,buy,2024-01-12 13:39:00+00:00,2024-01-15 02:30:00+00:00,45997.385212003166,45865.9,46596.699999999975,45987.7,Buy0.0761@45987.70Ref37StopLimit,Sell-0.0761@45865.90Ref38Stop,Sell-0.0761@46596.70Ref39Limit,True,
