ref_id,ref,info,comminfo,triggered,status,valid,date_eos,plen,created_pclose,created_date,created_size,created_price,created_pricelimit,executed_exbits,executed_size,executed_remsize,executed_price,executed_value,executed_pnl,executed_psize,executed_pprice,info_pprice,info_custom_order_id,signal,info_signal_index,info_custom_type,hidden,size,pannotated,executed_date
19,19,"AutoOrderedDict([('pprice', 43816.71957182896), ('custom_order_id', 7), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-16 20:00:00+00:00
limit_price                          43816.719572
stop_loss                                 43970.2
take_profit                               43159.0
trigger_price                             43835.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-06 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'original_order')])",None,False,1,2024-01-16 20:00:00,2024-01-07 23:59:59.999989,2387,44000.0,2024-01-07 15:46:00,-0.06515488729843785,43835.0,43835.0,deque([]),0,-0.06515488729843785,0.0,0.0,0.0,0,0,43816.71957182896,7,Signal@T16.20-00:StopLimitnan@43816.72SL43970.20TP43159.00TR43835.00,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')",original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442776020>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442776020>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.06515488729843785,,
20,20,"AutoOrderedDict([('pprice', 43816.71957182896), ('custom_order_id', 7), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-16 20:00:00+00:00
limit_price                          43816.719572
stop_loss                                 43970.2
take_profit                               43159.0
trigger_price                             43835.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-06 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'stop_order')])",None,False,1,2024-01-16 20:00:00,2024-01-07 23:59:59.999989,2387,44000.0,2024-01-07 15:46:00,0.06515488729843785,43970.2,43970.2,deque([]),0,0.06515488729843785,0.0,0.0,0.0,0,0,43816.71957182896,7,Signal@T16.20-00:StopLimitnan@43816.72SL43970.20TP43159.00TR43835.00,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')",stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441533A60>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441533A60>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,,
21,21,"AutoOrderedDict([('pprice', 43816.71957182896), ('custom_order_id', 7), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-16 20:00:00+00:00
limit_price                          43816.719572
stop_loss                                 43970.2
take_profit                               43159.0
trigger_price                             43835.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-06 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'profit')])",None,False,1,2024-01-16 20:00:00,2024-01-07 23:59:59.999989,2387,44000.0,2024-01-07 15:46:00,0.06515488729843785,43159.000000000015,43159.000000000015,deque([]),0,0.06515488729843785,0.0,0.0,0.0,0,0,43816.71957182896,7,Signal@T16.20-00:StopLimitnan@43816.72SL43970.20TP43159.00TR43835.00,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')",profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441530C70>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441530C70>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,,
22,22,"AutoOrderedDict([('pprice', 43895.26348947717), ('custom_order_id', 8), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-17 20:00:00+00:00
limit_price                          43895.263489
stop_loss                                 44032.9
take_profit                               43264.3
trigger_price                             43904.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-07 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'original_order')])",None,False,1,2024-01-17 20:00:00,2024-01-07 23:59:59.999989,2387,44000.0,2024-01-07 15:46:00,-0.07265514042759104,43904.8,43904.8,deque([]),0,-0.07265514042759104,0.0,0.0,0.0,0,0,43895.26348947717,8,Signal@T17.20-00:StopLimitnan@43895.26SL44032.90TP43264.30TR43904.80,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')",original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442775F90>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442775F90>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.07265514042759104,,
23,23,"AutoOrderedDict([('pprice', 43895.26348947717), ('custom_order_id', 8), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-17 20:00:00+00:00
limit_price                          43895.263489
stop_loss                                 44032.9
take_profit                               43264.3
trigger_price                             43904.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-07 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'stop_order')])",None,False,1,2024-01-17 20:00:00,2024-01-07 23:59:59.999989,2387,44000.0,2024-01-07 15:46:00,0.07265514042759104,44032.9,44032.9,deque([]),0,0.07265514042759104,0.0,0.0,0.0,0,0,43895.26348947717,8,Signal@T17.20-00:StopLimitnan@43895.26SL44032.90TP43264.30TR43904.80,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')",stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441467D90>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441467D90>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,,
24,24,"AutoOrderedDict([('pprice', 43895.26348947717), ('custom_order_id', 8), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-17 20:00:00+00:00
limit_price                          43895.263489
stop_loss                                 44032.9
take_profit                               43264.3
trigger_price                             43904.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-07 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'profit')])",None,False,1,2024-01-17 20:00:00,2024-01-07 23:59:59.999989,2387,44000.0,2024-01-07 15:46:00,0.07265514042759104,43264.30000000001,43264.30000000001,deque([]),0,0.07265514042759104,0.0,0.0,0.0,0,0,43895.26348947717,8,Signal@T17.20-00:StopLimitnan@43895.26SL44032.90TP43264.30TR43904.80,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')",profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442756C80>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442756C80>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,,
19,19,"AutoOrderedDict([('pprice', 43816.71957182896), ('custom_order_id', 7), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-16 20:00:00+00:00
limit_price                          43816.719572
stop_loss                                 43970.2
take_profit                               43159.0
trigger_price                             43835.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-06 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'original_order')])",None,False,2,2024-01-16 20:00:00,2024-01-07 23:59:59.999989,2388,44000.0,2024-01-07 15:46:00,-0.06515488729843785,43835.0,43835.0,deque([]),0,-0.06515488729843785,0.0,0.0,0.0,0,0,43816.71957182896,7,Signal@T16.20-00:StopLimitnan@43816.72SL43970.20TP43159.00TR43835.00,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')",original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442776020>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442776020>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.06515488729843785,None,
20,20,"AutoOrderedDict([('pprice', 43816.71957182896), ('custom_order_id', 7), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-16 20:00:00+00:00
limit_price                          43816.719572
stop_loss                                 43970.2
take_profit                               43159.0
trigger_price                             43835.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-06 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'stop_order')])",None,False,2,2024-01-16 20:00:00,2024-01-07 23:59:59.999989,2388,44000.0,2024-01-07 15:46:00,0.06515488729843785,43970.2,43970.2,deque([]),0,0.06515488729843785,0.0,0.0,0.0,0,0,43816.71957182896,7,Signal@T16.20-00:StopLimitnan@43816.72SL43970.20TP43159.00TR43835.00,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')",stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441533A60>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441533A60>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,None,
21,21,"AutoOrderedDict([('pprice', 43816.71957182896), ('custom_order_id', 7), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-16 20:00:00+00:00
limit_price                          43816.719572
stop_loss                                 43970.2
take_profit                               43159.0
trigger_price                             43835.0
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-06 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'profit')])",None,False,2,2024-01-16 20:00:00,2024-01-07 23:59:59.999989,2388,44000.0,2024-01-07 15:46:00,0.06515488729843785,43159.000000000015,43159.000000000015,deque([]),0,0.06515488729843785,0.0,0.0,0.0,0,0,43816.71957182896,7,Signal@T16.20-00:StopLimitnan@43816.72SL43970.20TP43159.00TR43835.00,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')",profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441530C70>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441530C70>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,None,
22,22,"AutoOrderedDict([('pprice', 43895.26348947717), ('custom_order_id', 8), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-17 20:00:00+00:00
limit_price                          43895.263489
stop_loss                                 44032.9
take_profit                               43264.3
trigger_price                             43904.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-07 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'original_order')])",None,False,2,2024-01-17 20:00:00,2024-01-07 23:59:59.999989,2388,44000.0,2024-01-07 15:46:00,-0.07265514042759104,43904.8,43904.8,deque([]),0,-0.07265514042759104,0.0,0.0,0.0,0,0,43895.26348947717,8,Signal@T17.20-00:StopLimitnan@43895.26SL44032.90TP43264.30TR43904.80,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')",original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442775F90>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000023442775F90>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",-0.07265514042759104,None,
23,23,"AutoOrderedDict([('pprice', 43895.26348947717), ('custom_order_id', 8), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-17 20:00:00+00:00
limit_price                          43895.263489
stop_loss                                 44032.9
take_profit                               43264.3
trigger_price                             43904.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-07 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'stop_order')])",None,False,2,2024-01-17 20:00:00,2024-01-07 23:59:59.999989,2388,44000.0,2024-01-07 15:46:00,0.07265514042759104,44032.9,44032.9,deque([]),0,0.07265514042759104,0.0,0.0,0.0,0,0,43895.26348947717,8,Signal@T17.20-00:StopLimitnan@43895.26SL44032.90TP43264.30TR43904.80,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')",stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441467D90>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023441467D90>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,None,
24,24,"AutoOrderedDict([('pprice', 43895.26348947717), ('custom_order_id', 8), ('signal', original_index          2024-01-07 15:46:00+00:00
end                     2024-01-17 20:00:00+00:00
limit_price                          43895.263489
stop_loss                                 44032.9
take_profit                               43264.3
trigger_price                             43904.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:46:00+00:00, 2024-01-07 04:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'profit')])",None,False,2,2024-01-17 20:00:00,2024-01-07 23:59:59.999989,2388,44000.0,2024-01-07 15:46:00,0.07265514042759104,43264.30000000001,43264.30000000001,deque([]),0,0.07265514042759104,0.0,0.0,0.0,0,0,43895.26348947717,8,Signal@T17.20-00:StopLimitnan@43895.26SL44032.90TP43264.30TR43904.80,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')",profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442756C80>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442756C80>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,None,
17,17,"AutoOrderedDict([('pprice', 43985.39380643911), ('custom_order_id', 6), ('signal', original_index          2024-01-07 15:40:00+00:00
end                     2024-01-08 17:00:00+00:00
limit_price                          43985.393806
stop_loss                                 44091.6
take_profit                               43507.2
trigger_price                             43994.2
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:40:00+00:00, 2024-01-06 01:00:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:40:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'stop_order')])","[dt:738892.66875,size:0.09415646738405212,price:44091.6,closed:0.09415646738405212,opened:0,closedvalue:-4142.3384573874655,openedvalue:0.0,closedcomm:0.0,openedcomm:0.0,value:-4142.3384573874655,comm:0.0,pnl:-9.170839923206813,psize:-2.7755575615628914e-17,pprice:43994.2]",False,4,2024-01-08 17:00:00,2024-01-07 23:59:59.999989,2382,44085.9,2024-01-07 15:40:00,0.09415646738405212,44091.6,44091.6,deque([<backtrader.order.OrderExecutionBit object at 0x000002343C4D8D30>]),0.09415646738405212,0.0,44091.6,-4142.3384573874655,-9.170839923206813,-2.7755575615628914e-17,43994.2,43985.39380643911,6,Signal@T08.17-00:StopLimitnan@43985.39SL44091.60TP43507.20TR43994.20,"(Timestamp('2024-01-07 15:40:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'sell')",stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442775540>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442775540>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:1,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,None,
18,18,"AutoOrderedDict([('pprice', 43985.39380643911), ('custom_order_id', 6), ('signal', original_index          2024-01-07 15:40:00+00:00
end                     2024-01-08 17:00:00+00:00
limit_price                          43985.393806
stop_loss                                 44091.6
take_profit                               43507.2
trigger_price                             43994.2
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2024-01-07 15:40:00+00:00, 2024-01-06 01:00:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2024-01-07 15:40:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'profit')])",None,False,5,2024-01-08 17:00:00,2024-01-07 23:59:59.999989,2382,44085.9,2024-01-07 15:40:00,0.09415646738405212,43507.19999999999,43507.19999999999,deque([]),0,0.09415646738405212,0.0,0.0,0.0,0,0,43985.39380643911,6,Signal@T08.17-00:StopLimitnan@43985.39SL44091.60TP43507.20TR43994.20,"(Timestamp('2024-01-07 15:40:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'sell')",profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442775090>,p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000023442775090>,broker:None,position:0,created_exbits:deque([]),created_p1:0,created_p2:0,created_remsize:0,created_trailamount:None,created_trailpercent:None,created_value:0.0,created_comm:0.0,created_margin:None,created_pnl:0.0,created_psize:0,created_pprice:0,executed_pclose:0.0,executed_p1:0,executed_p2:0,executed_pricelimit:0.0,executed_trailamount:0.0,executed_trailpercent:0.0,executed_comm:0.0,executed_margin:None,",,None,
