timeframe,date,open,close,high,low,volume
1H,2023-10-23 01:00:00,30118.5,30336.4,30627.0,30079.3,397.92241334
1min,2023-10-23 01:00:00,30118.5,30124.9,30139.2,30118.5,2.50504287
5min,2023-10-23 01:00:00,30118.5,30092.0,30139.2,30079.3,6.24195807
1min,2023-10-23 01:01:00,30120.0,30100.3,30120.0,30100.3,1.76255826
1min,2023-10-23 01:02:00,30097.6,30082.6,30097.6,30079.3,0.7377336
1min,2023-10-23 01:03:00,30080.2,30089.7,30095.1,30080.2,0.72230973
1min,2023-10-23 01:04:00,30088.2,30092.0,30092.0,30083.2,0.51431361
1min,2023-10-23 01:05:00,30091.0,30099.3,30099.3,30087.5,0.5750026
5min,2023-10-23 01:05:00,30091.0,30142.8,30154.1,30086.0,25.080449020000003
1min,2023-10-23 01:06:00,30099.7,30092.5,30110.5,30086.0,4.14167495
1min,2023-10-23 01:07:00,30099.2,30127.4,30127.4,30099.2,0.95661821
1min,2023-10-23 01:08:00,30127.3,30143.7,30149.8,30124.6,6.46658981
1min,2023-10-23 01:09:00,30146.3,30142.8,30154.1,30140.9,12.94056345
1min,2023-10-23 01:10:00,30142.8,30125.4,30157.4,30125.4,4.32149972
5min,2023-10-23 01:10:00,30142.8,30132.9,30157.4,30101.9,10.84367944
1min,2023-10-23 01:11:00,30125.5,30102.2,30125.5,30101.9,1.81250514
1min,2023-10-23 01:12:00,30102.3,30106.9,30127.3,30102.3,0.77577086
1min,2023-10-23 01:13:00,30110.1,30119.4,30123.9,30105.8,1.62026389
1min,2023-10-23 01:14:00,30119.5,30132.9,30140.5,30119.5,2.31363983
15min,2023-10-23 01:15:00,30133.1,30409.0,30464.7,30122.9,181.7874394
1min,2023-10-23 01:15:00,30133.1,30138.2,30143.2,30126.6,1.78986212
5min,2023-10-23 01:15:00,30133.1,30178.3,30181.8,30122.9,15.879024690000001
1min,2023-10-23 01:16:00,30138.4,30164.4,30181.8,30138.4,4.43592604
1min,2023-10-23 01:17:00,30165.8,30131.5,30171.8,30122.9,4.81017149
1min,2023-10-23 01:18:00,30139.5,30157.7,30163.5,30139.5,2.14992229
1min,2023-10-23 01:19:00,30162.4,30178.3,30179.4,30162.4,2.69314275
1min,2023-10-23 01:20:00,30178.3,30225.8,30235.8,30173.2,24.4356413
5min,2023-10-23 01:20:00,30178.3,30249.5,30357.0,30173.2,68.89500388
1min,2023-10-23 01:21:00,30225.9,30212.6,30225.9,30180.9,4.23821027
1min,2023-10-23 01:22:00,30208.5,30215.9,30233.1,30205.7,2.1502326
1min,2023-10-23 01:23:00,30209.2,30267.0,30267.0,30209.2,5.60667003
1min,2023-10-23 01:24:00,30265.4,30249.5,30357.0,30234.5,32.46424968
1min,2023-10-23 01:25:00,30249.5,30281.1,30281.1,30200.1,10.0543156
5min,2023-10-23 01:25:00,30249.5,30409.0,30464.7,30200.1,97.01341083
1min,2023-10-23 01:26:00,30281.1,30374.9,30444.0,30265.4,45.41298871
1min,2023-10-23 01:27:00,30376.7,30380.7,30410.3,30316.0,18.0848207
1min,2023-10-23 01:28:00,30381.7,30396.4,30464.7,30377.3,15.32029182
1min,2023-10-23 01:29:00,30401.4,30409.0,30431.2,30388.2,8.140994
15min,2023-10-23 01:30:00,30409.0,30329.5,30627.0,30268.7,145.99249791
1min,2023-10-23 01:30:00,30409.0,30483.3,30490.6,30388.5,18.81720175
5min,2023-10-23 01:30:00,30409.0,30317.9,30627.0,30290.2,104.9905736
1min,2023-10-23 01:31:00,30483.1,30570.2,30570.3,30437.7,28.62507721
1min,2023-10-23 01:32:00,30570.3,30475.1,30627.0,30475.1,30.85476486
1min,2023-10-23 01:33:00,30475.1,30343.2,30505.7,30343.2,15.82014401
1min,2023-10-23 01:34:00,30343.2,30317.9,30391.7,30290.2,10.87338577
1min,2023-10-23 01:35:00,30309.5,30323.1,30340.0,30291.8,5.6670927
5min,2023-10-23 01:35:00,30309.5,30315.3,30359.1,30291.8,27.81700507
1min,2023-10-23 01:36:00,30327.0,30321.5,30340.0,30298.6,4.09179285
1min,2023-10-23 01:37:00,30314.5,30355.9,30355.9,30303.0,1.95353522
1min,2023-10-23 01:38:00,30356.0,30315.3,30359.1,30315.3,12.67873763
1min,2023-10-23 01:39:00,30318.5,30315.3,30333.3,30306.0,3.42584667
1min,2023-10-23 01:40:00,30315.5,30322.0,30333.5,30314.5,0.93021231
5min,2023-10-23 01:40:00,30315.5,30329.5,30344.5,30268.7,13.18491924
1min,2023-10-23 01:41:00,30321.9,30278.9,30324.2,30268.7,4.30379569
1min,2023-10-23 01:42:00,30268.7,30313.4,30313.4,30268.7,4.00770908
1min,2023-10-23 01:43:00,30317.8,30333.2,30343.6,30305.7,3.63580063
1min,2023-10-23 01:44:00,30333.3,30329.5,30344.5,30329.0,0.30740153
15min,2023-10-23 01:45:00,30327.2,30336.4,30371.6,30277.7,27.9763895
1min,2023-10-23 01:45:00,30327.2,30357.2,30371.6,30320.9,1.3708771
5min,2023-10-23 01:45:00,30327.2,30307.5,30371.6,30277.7,12.760062909999998
1min,2023-10-23 01:46:00,30358.6,30319.0,30363.0,30319.0,3.47050506
1min,2023-10-23 01:47:00,30318.9,30311.4,30319.6,30306.6,0.94846283
1min,2023-10-23 01:48:00,30311.3,30283.9,30311.4,30283.9,2.7518458
1min,2023-10-23 01:49:00,30285.1,30307.5,30309.3,30277.7,4.21837212
1min,2023-10-23 01:50:00,30313.2,30307.4,30320.1,30306.1,2.30584552
5min,2023-10-23 01:50:00,30313.2,30347.5,30350.0,30278.5,6.5107401
1min,2023-10-23 01:51:00,30303.3,30278.5,30303.3,30278.5,0.32408951
1min,2023-10-23 01:52:00,30279.5,30296.0,30302.1,30278.6,3.1357454
1min,2023-10-23 01:53:00,30301.8,30328.1,30328.1,30301.7,0.28825129
1min,2023-10-23 01:54:00,30328.7,30347.5,30350.0,30328.7,0.45680838
1min,2023-10-23 01:55:00,30349.4,30350.3,30353.6,30341.6,0.40480743
5min,2023-10-23 01:55:00,30349.4,30336.4,30353.6,30296.7,8.70558649
1min,2023-10-23 01:56:00,30350.3,30327.7,30350.3,30317.7,2.36089656
1min,2023-10-23 01:57:00,30314.0,30320.5,30322.2,30302.8,1.44793936
1min,2023-10-23 01:58:00,30320.5,30308.2,30320.5,30304.9,2.55025557
1min,2023-10-23 01:59:00,30309.6,30336.4,30336.4,30296.7,1.94168757
15min,2023-10-23 02:00:00,30342.8,30204.1,30375.8,30182.0,17.35390428
1H,2023-10-23 02:00:00,30342.8,30376.9,30397.0,30182.0,66.45805689
1min,2023-10-23 02:00:00,30342.8,30336.5,30353.4,30336.5,2.2559352
5min,2023-10-23 02:00:00,30342.8,30284.7,30375.8,30284.7,6.59029179
1min,2023-10-23 02:01:00,30336.4,30355.9,30355.9,30336.4,0.13523419
1min,2023-10-23 02:02:00,30355.9,30320.3,30375.8,30320.3,2.084075
1min,2023-10-23 02:03:00,30320.1,30302.2,30337.9,30302.2,1.22477186
1min,2023-10-23 02:04:00,30302.3,30284.7,30302.3,30284.7,0.89027554
1min,2023-10-23 02:05:00,30283.9,30266.9,30284.5,30264.2,0.86371054
5min,2023-10-23 02:05:00,30283.9,30235.1,30284.5,30182.0,8.358072889999999
1min,2023-10-23 02:06:00,30266.9,30223.9,30266.9,30217.9,3.38581735
1min,2023-10-23 02:07:00,30220.6,30202.5,30220.6,30188.2,2.07845726
1min,2023-10-23 02:08:00,30195.2,30199.1,30207.9,30182.0,0.27284365
1min,2023-10-23 02:09:00,30199.0,30235.1,30237.8,30197.7,1.75724409
1min,2023-10-23 02:10:00,30235.1,30224.8,30239.9,30218.4,0.04528671
5min,2023-10-23 02:10:00,30235.1,30204.1,30239.9,30194.8,2.4055396
1min,2023-10-23 02:11:00,30228.5,30206.5,30236.1,30206.5,0.28403637
1min,2023-10-23 02:12:00,30205.3,30216.7,30223.2,30205.2,0.0643822
1min,2023-10-23 02:13:00,30218.0,30200.8,30218.0,30197.1,1.58388923
1min,2023-10-23 02:14:00,30200.8,30204.1,30204.1,30194.8,0.42794509
15min,2023-10-23 02:15:00,30204.7,30251.9,30282.9,30204.7,9.45424055
1min,2023-10-23 02:15:00,30204.7,30226.6,30233.0,30204.7,0.81507378
5min,2023-10-23 02:15:00,30204.7,30263.3,30263.3,30204.7,3.53521074
1min,2023-10-23 02:16:00,30226.6,30243.6,30243.6,30217.1,0.88005274
1min,2023-10-23 02:17:00,30243.6,30211.9,30243.6,30211.9,0.52096553
1min,2023-10-23 02:18:00,30211.2,30249.1,30249.1,30211.2,1.21790052
1min,2023-10-23 02:19:00,30252.7,30263.3,30263.3,30252.7,0.10121817
1min,2023-10-23 02:20:00,30263.1,30266.8,30266.9,30263.1,0.14237123
5min,2023-10-23 02:20:00,30263.1,30263.2,30282.9,30262.6,2.2564925099999997
1min,2023-10-23 02:21:00,30266.9,30270.4,30272.4,30266.8,0.07805717
1min,2023-10-23 02:22:00,30270.3,30274.8,30282.9,30270.3,1.0189318
1min,2023-10-23 02:23:00,30270.3,30266.9,30270.3,30266.9,1.00334937
1min,2023-10-23 02:24:00,30266.8,30263.2,30266.8,30262.6,0.01378294
1min,2023-10-23 02:25:00,30263.2,30267.1,30267.1,30263.1,0.01408213
5min,2023-10-23 02:25:00,30263.2,30251.9,30274.6,30245.4,3.6625373
1min,2023-10-23 02:26:00,30266.9,30264.4,30266.9,30264.4,0.08606217
1min,2023-10-23 02:27:00,30264.5,30259.6,30264.5,30259.5,0.03901837
1min,2023-10-23 02:28:00,30259.5,30264.3,30264.3,30254.7,1.1498945
1min,2023-10-23 02:29:00,30264.3,30251.9,30274.6,30245.4,2.37348013
15min,2023-10-23 02:30:00,30251.8,30337.8,30358.1,30227.0,22.13174627
1min,2023-10-23 02:30:00,30251.8,30234.0,30251.8,30232.6,1.15476332
5min,2023-10-23 02:30:00,30251.8,30318.0,30321.9,30227.0,8.45933074
1min,2023-10-23 02:31:00,30229.3,30259.0,30259.1,30227.0,0.5195805
1min,2023-10-23 02:32:00,30261.9,30283.0,30283.0,30259.2,1.47755585
1min,2023-10-23 02:33:00,30282.9,30273.2,30286.1,30273.2,0.27058686
1min,2023-10-23 02:34:00,30273.3,30318.0,30321.9,30273.3,5.03684421
1min,2023-10-23 02:35:00,30314.2,30312.6,30336.0,30306.6,3.91484782
5min,2023-10-23 02:35:00,30314.2,30347.8,30354.9,30306.6,9.6798982
1min,2023-10-23 02:36:00,30314.0,30333.0,30333.0,30314.0,2.0757244
1min,2023-10-23 02:37:00,30333.0,30340.8,30344.9,30324.6,2.89838854
1min,2023-10-23 02:38:00,30342.4,30351.3,30353.8,30342.3,0.54268727
1min,2023-10-23 02:39:00,30353.5,30347.8,30354.9,30345.7,0.24825017
1min,2023-10-23 02:40:00,30345.5,30344.0,30347.9,30344.0,0.01313734
5min,2023-10-23 02:40:00,30345.5,30337.8,30358.1,30327.2,3.99251733
1min,2023-10-23 02:41:00,30346.5,30335.5,30346.5,30335.5,0.46834258
1min,2023-10-23 02:42:00,30330.5,30339.2,30342.5,30327.2,0.12319579
1min,2023-10-23 02:43:00,30339.3,30351.7,30358.1,30339.3,3.20176512
1min,2023-10-23 02:44:00,30348.7,30337.8,30351.3,30337.8,0.1860765
15min,2023-10-23 02:45:00,30337.7,30376.9,30397.0,30321.1,17.51816579
1min,2023-10-23 02:45:00,30337.7,30321.7,30337.7,30321.7,0.01035169
5min,2023-10-23 02:45:00,30337.7,30348.8,30352.8,30321.1,6.70233199
1min,2023-10-23 02:46:00,30321.1,30345.5,30347.6,30321.1,0.4083011
1min,2023-10-23 02:47:00,30345.6,30349.2,30352.8,30345.6,0.14798162
1min,2023-10-23 02:48:00,30347.8,30331.5,30350.1,30331.5,3.99630606
1min,2023-10-23 02:49:00,30331.5,30348.8,30349.7,30323.6,2.13939152
1min,2023-10-23 02:50:00,30350.2,30356.2,30372.5,30350.2,4.01023475
5min,2023-10-23 02:50:00,30350.2,30388.3,30397.0,30350.2,7.93139064
1min,2023-10-23 02:51:00,30354.8,30369.4,30369.5,30350.8,0.3948095
1min,2023-10-23 02:52:00,30369.4,30395.9,30397.0,30352.6,3.0987526
1min,2023-10-23 02:53:00,30394.5,30388.5,30394.5,30384.9,0.10736087
1min,2023-10-23 02:54:00,30388.5,30388.3,30392.8,30385.9,0.32023292
1min,2023-10-23 02:55:00,30386.7,30361.4,30386.7,30361.4,0.84224184
5min,2023-10-23 02:55:00,30386.7,30376.9,30394.6,30361.3,2.88444316
1min,2023-10-23 02:56:00,30361.3,30368.1,30370.6,30361.3,0.86535238
1min,2023-10-23 02:57:00,30370.6,30376.7,30385.1,30370.6,0.03793802
1min,2023-10-23 02:58:00,30379.4,30390.0,30390.1,30379.3,0.80941838
1min,2023-10-23 02:59:00,30390.1,30376.9,30394.6,30376.9,0.32949254
15min,2023-10-23 03:00:00,30377.1,30302.0,30387.2,30302.0,10.915429060000001
1H,2023-10-23 03:00:00,30377.1,30739.9,30796.9,30289.9,179.11785892
1min,2023-10-23 03:00:00,30377.1,30371.1,30387.2,30367.2,0.46480279
5min,2023-10-23 03:00:00,30377.1,30344.9,30387.2,30335.4,4.56762946
1min,2023-10-23 03:01:00,30369.3,30369.4,30373.9,30369.3,1.00025888
1min,2023-10-23 03:02:00,30367.8,30351.9,30367.8,30351.9,1.52348151
1min,2023-10-23 03:03:00,30350.7,30347.9,30350.7,30347.8,0.87097554
1min,2023-10-23 03:04:00,30347.9,30344.9,30347.9,30335.4,0.70811074
1min,2023-10-23 03:05:00,30344.8,30342.3,30344.8,30337.5,0.40700427
5min,2023-10-23 03:05:00,30344.8,30333.9,30344.8,30332.9,0.9931923500000001
1min,2023-10-23 03:06:00,30342.3,30342.2,30342.4,30332.9,0.2462004
1min,2023-10-23 03:07:00,30342.2,30336.5,30342.3,30334.6,0.19000643
1min,2023-10-23 03:08:00,30336.5,30336.6,30336.6,30336.5,0.13117835
1min,2023-10-23 03:09:00,30336.6,30333.9,30336.6,30333.8,0.0188029
1min,2023-10-23 03:10:00,30333.8,30332.9,30333.8,30332.8,0.11054896
5min,2023-10-23 03:10:00,30333.8,30302.0,30333.8,30302.0,5.35460725
1min,2023-10-23 03:11:00,30332.8,30324.8,30332.9,30313.5,2.71113232
1min,2023-10-23 03:12:00,30324.8,30316.3,30324.8,30316.3,0.61163464
1min,2023-10-23 03:13:00,30315.3,30312.2,30315.3,30305.3,1.52604705
1min,2023-10-23 03:14:00,30310.5,30302.0,30310.6,30302.0,0.39524428
15min,2023-10-23 03:15:00,30302.1,30431.4,30434.9,30289.9,13.67955472
1min,2023-10-23 03:15:00,30302.1,30291.8,30302.1,30291.8,0.59223386
5min,2023-10-23 03:15:00,30302.1,30329.3,30329.3,30289.9,5.6623990299999996
1min,2023-10-23 03:16:00,30291.8,30297.9,30297.9,30289.9,0.83746874
1min,2023-10-23 03:17:00,30298.7,30298.3,30299.8,30289.9,2.41223018
1min,2023-10-23 03:18:00,30298.4,30306.1,30306.1,30298.4,0.40627204
1min,2023-10-23 03:19:00,30309.9,30329.3,30329.3,30309.9,1.41419421
1min,2023-10-23 03:20:00,30337.3,30342.4,30342.8,30337.2,0.73668137
5min,2023-10-23 03:20:00,30337.3,30356.5,30385.4,30337.2,3.41724055
1min,2023-10-23 03:21:00,30342.3,30364.5,30364.5,30342.3,0.97638832
1min,2023-10-23 03:22:00,30365.0,30374.8,30385.4,30364.9,1.34420629
1min,2023-10-23 03:23:00,30380.8,30358.5,30380.8,30358.5,0.09624123
1min,2023-10-23 03:24:00,30358.5,30356.5,30367.5,30354.3,0.26372334
1min,2023-10-23 03:25:00,30356.4,30369.6,30369.6,30356.4,0.01526703
5min,2023-10-23 03:25:00,30356.4,30431.4,30434.9,30356.4,4.59991514
1min,2023-10-23 03:26:00,30376.7,30379.8,30379.9,30376.7,0.02244159
1min,2023-10-23 03:27:00,30379.9,30393.0,30396.9,30379.8,0.19079192
1min,2023-10-23 03:28:00,30391.4,30419.3,30420.7,30383.2,2.82641766
1min,2023-10-23 03:29:00,30412.8,30431.4,30434.9,30412.8,1.54499694
15min,2023-10-23 03:30:00,30431.6,30496.8,30497.0,30380.6,29.11645099
1min,2023-10-23 03:30:00,30431.6,30383.4,30431.6,30380.6,1.60448642
5min,2023-10-23 03:30:00,30431.6,30387.9,30431.6,30380.6,11.81139398
1min,2023-10-23 03:31:00,30382.4,30407.6,30407.6,30380.8,2.55880585
1min,2023-10-23 03:32:00,30407.6,30394.7,30407.6,30394.7,0.72404723
1min,2023-10-23 03:33:00,30394.7,30387.4,30397.7,30383.4,0.86920377
1min,2023-10-23 03:34:00,30389.1,30387.9,30393.1,30385.8,6.05485071
1min,2023-10-23 03:35:00,30397.7,30388.7,30401.6,30382.3,2.16217714
5min,2023-10-23 03:35:00,30397.7,30433.3,30447.1,30382.3,4.6090344
1min,2023-10-23 03:36:00,30388.6,30401.3,30407.7,30388.6,0.19559646
1min,2023-10-23 03:37:00,30401.4,30419.0,30419.1,30401.4,0.35439637
1min,2023-10-23 03:38:00,30419.0,30417.5,30419.1,30407.5,0.23018318
1min,2023-10-23 03:39:00,30419.0,30433.3,30447.1,30419.0,1.66668125
1min,2023-10-23 03:40:00,30433.6,30440.7,30458.9,30422.3,4.90016337
5min,2023-10-23 03:40:00,30433.6,30496.8,30497.0,30422.3,12.69602261
1min,2023-10-23 03:41:00,30446.3,30463.9,30464.0,30440.8,2.11030626
1min,2023-10-23 03:42:00,30464.0,30469.9,30474.9,30464.0,0.57028838
1min,2023-10-23 03:43:00,30473.8,30481.9,30497.0,30464.6,3.30656555
1min,2023-10-23 03:44:00,30482.0,30496.8,30497.0,30482.0,1.80869905
15min,2023-10-23 03:45:00,30496.8,30739.9,30796.9,30495.1,125.40642415
1min,2023-10-23 03:45:00,30496.8,30524.8,30524.8,30495.1,6.76283234
5min,2023-10-23 03:45:00,30496.8,30666.9,30796.9,30495.1,75.87772497
1min,2023-10-23 03:46:00,30524.9,30583.9,30595.6,30524.9,8.29374119
1min,2023-10-23 03:47:00,30583.9,30536.2,30583.9,30536.2,2.21896203
1min,2023-10-23 03:48:00,30536.2,30571.2,30571.2,30536.2,1.09818385
1min,2023-10-23 03:49:00,30568.5,30666.9,30796.9,30553.8,57.50400556
1min,2023-10-23 03:50:00,30663.5,30588.3,30663.5,30585.2,5.43775799
5min,2023-10-23 03:50:00,30663.5,30682.7,30687.2,30585.2,21.08727424
1min,2023-10-23 03:51:00,30588.4,30626.9,30643.0,30588.3,5.54301023
1min,2023-10-23 03:52:00,30628.2,30654.1,30687.2,30628.2,2.97944142
1min,2023-10-23 03:53:00,30648.8,30600.2,30648.8,30594.6,1.9790807
1min,2023-10-23 03:54:00,30600.4,30682.7,30684.5,30595.5,5.1479839
1min,2023-10-23 03:55:00,30682.5,30674.5,30682.8,30666.6,2.49839898
5min,2023-10-23 03:55:00,30682.5,30739.9,30754.6,30666.6,28.44142494
1min,2023-10-23 03:56:00,30678.6,30675.3,30690.0,30666.8,2.88693777
1min,2023-10-23 03:57:00,30675.1,30754.6,30754.6,30672.7,12.7477968
1min,2023-10-23 03:58:00,30747.7,30748.3,30751.2,30689.9,3.5791742
1min,2023-10-23 03:59:00,30748.8,30739.9,30748.8,30679.3,6.72911719
15min,2023-10-23 04:00:00,30739.0,30603.9,30850.0,30600.1,81.09210086
1H,2023-10-23 04:00:00,30739.0,30656.2,30850.0,30568.1,143.69219470000002
1min,2023-10-23 04:00:00,30739.0,30816.0,30850.0,30739.0,20.54204182
4H,2023-10-23 04:00:00,30739.0,30510.1,30988.0,30424.3,620.90390383
5min,2023-10-23 04:00:00,30739.0,30785.7,30850.0,30689.2,50.09269333
1min,2023-10-23 04:01:00,30811.8,30702.0,30816.6,30702.0,17.50003612
1min,2023-10-23 04:02:00,30702.0,30725.5,30740.6,30689.2,6.6054902
1min,2023-10-23 04:03:00,30722.5,30791.6,30793.6,30713.2,2.74334753
1min,2023-10-23 04:04:00,30791.4,30785.7,30802.3,30779.1,2.70177766
1min,2023-10-23 04:05:00,30785.7,30775.7,30797.9,30774.0,2.42559164
5min,2023-10-23 04:05:00,30785.7,30640.2,30797.9,30640.1,24.67965815
1min,2023-10-23 04:06:00,30777.1,30706.2,30777.1,30706.2,14.87667538
1min,2023-10-23 04:07:00,30706.2,30677.2,30706.2,30652.5,3.3891359
1min,2023-10-23 04:08:00,30678.3,30645.4,30678.3,30640.4,1.11702746
1min,2023-10-23 04:09:00,30643.9,30640.2,30654.8,30640.1,2.87122777
1min,2023-10-23 04:10:00,30640.1,30634.0,30673.3,30634.0,1.67011309
5min,2023-10-23 04:10:00,30640.1,30603.9,30673.3,30600.1,6.31974938
1min,2023-10-23 04:11:00,30634.1,30663.8,30663.8,30611.0,2.266318
1min,2023-10-23 04:12:00,30655.7,30637.9,30655.7,30624.7,0.39655017
1min,2023-10-23 04:13:00,30641.3,30623.0,30649.3,30623.0,0.69459252
1min,2023-10-23 04:14:00,30618.3,30603.9,30627.7,30600.1,1.2921756
15min,2023-10-23 04:15:00,30602.0,30613.4,30652.3,30568.1,22.14254114
1min,2023-10-23 04:15:00,30602.0,30600.0,30623.0,30597.7,7.24351314
5min,2023-10-23 04:15:00,30602.0,30624.0,30652.3,30597.7,10.95875556
1min,2023-10-23 04:16:00,30611.9,30635.4,30643.3,30611.9,0.55089946
1min,2023-10-23 04:17:00,30643.2,30616.3,30652.3,30616.2,0.88548212
1min,2023-10-23 04:18:00,30618.1,30618.8,30622.3,30614.2,0.55529405
1min,2023-10-23 04:19:00,30618.1,30624.0,30635.5,30617.6,1.72356679
1min,2023-10-23 04:20:00,30624.0,30635.2,30648.6,30624.0,0.67616191
5min,2023-10-23 04:20:00,30624.0,30592.6,30648.6,30592.1,3.36133814
1min,2023-10-23 04:21:00,30635.2,30619.8,30635.2,30619.8,0.31675956
1min,2023-10-23 04:22:00,30619.8,30606.9,30633.0,30606.8,0.84192676
1min,2023-10-23 04:23:00,30606.9,30609.0,30615.9,30600.0,0.36898249
1min,2023-10-23 04:24:00,30600.1,30592.6,30601.4,30592.1,1.15750742
1min,2023-10-23 04:25:00,30592.2,30589.8,30595.4,30587.6,2.07724601
5min,2023-10-23 04:25:00,30592.2,30613.4,30614.6,30568.1,7.82244744
1min,2023-10-23 04:26:00,30587.9,30585.2,30588.0,30584.2,0.47198398
1min,2023-10-23 04:27:00,30585.2,30568.5,30589.8,30568.1,2.49156827
1min,2023-10-23 04:28:00,30580.2,30596.0,30596.0,30580.2,1.79018725
1min,2023-10-23 04:29:00,30596.0,30613.4,30614.6,30595.9,0.99146193
15min,2023-10-23 04:30:00,30613.4,30665.3,30713.9,30613.4,24.78095595
1min,2023-10-23 04:30:00,30613.4,30627.6,30632.7,30613.4,0.75731271
5min,2023-10-23 04:30:00,30613.4,30636.1,30663.4,30613.4,5.5843520700000004
1min,2023-10-23 04:31:00,30627.5,30655.4,30663.4,30627.5,0.76470616
1min,2023-10-23 04:32:00,30653.0,30629.8,30653.0,30618.2,2.68530506
1min,2023-10-23 04:33:00,30636.2,30655.1,30655.1,30623.9,0.98865309
1min,2023-10-23 04:34:00,30650.8,30636.1,30653.5,30636.1,0.38837505
1min,2023-10-23 04:35:00,30632.0,30634.5,30642.5,30631.9,0.51617941
5min,2023-10-23 04:35:00,30632.0,30662.6,30684.2,30631.9,6.968908519999999
1min,2023-10-23 04:36:00,30637.4,30673.6,30679.4,30637.4,3.37981747
1min,2023-10-23 04:37:00,30675.7,30662.7,30675.7,30653.9,1.41144367
1min,2023-10-23 04:38:00,30662.7,30674.7,30674.8,30662.6,0.23930191
1min,2023-10-23 04:39:00,30674.8,30662.6,30684.2,30662.6,1.42216606
1min,2023-10-23 04:40:00,30662.7,30676.1,30676.2,30656.4,7.53441218
5min,2023-10-23 04:40:00,30662.7,30665.3,30713.9,30656.4,12.22769536
1min,2023-10-23 04:41:00,30680.9,30700.0,30701.5,30680.8,1.70711852
1min,2023-10-23 04:42:00,30700.0,30689.9,30713.9,30675.9,2.16857278
1min,2023-10-23 04:43:00,30693.1,30660.9,30693.1,30660.9,0.49426878
1min,2023-10-23 04:44:00,30660.6,30665.3,30665.3,30660.0,0.3233231
15min,2023-10-23 04:45:00,30665.3,30656.2,30704.9,30655.9,15.67659675
1min,2023-10-23 04:45:00,30665.3,30671.8,30686.1,30665.3,2.00749589
5min,2023-10-23 04:45:00,30665.3,30659.7,30686.1,30659.6,3.7780853199999997
1min,2023-10-23 04:46:00,30665.7,30675.7,30675.7,30665.7,0.51292671
1min,2023-10-23 04:47:00,30666.5,30660.2,30673.5,30660.2,0.38900761
1min,2023-10-23 04:48:00,30660.2,30662.9,30662.9,30660.0,0.69815839
1min,2023-10-23 04:49:00,30662.8,30659.7,30666.2,30659.6,0.17049672
1min,2023-10-23 04:50:00,30659.7,30673.3,30673.3,30659.0,0.73918474
5min,2023-10-23 04:50:00,30659.7,30669.6,30678.9,30659.0,4.43693524
1min,2023-10-23 04:51:00,30674.8,30677.0,30678.9,30668.5,0.29840889
1min,2023-10-23 04:52:00,30675.0,30672.4,30675.0,30668.9,1.09864571
1min,2023-10-23 04:53:00,30670.6,30668.6,30671.3,30668.6,0.88972044
1min,2023-10-23 04:54:00,30668.6,30669.6,30673.4,30668.6,1.41097546
1min,2023-10-23 04:55:00,30670.9,30676.5,30676.5,30670.8,0.15350738
5min,2023-10-23 04:55:00,30670.9,30656.2,30704.9,30655.9,7.461576190000001
1min,2023-10-23 04:56:00,30676.5,30694.6,30697.5,30676.5,0.85996763
1min,2023-10-23 04:57:00,30694.6,30704.8,30704.8,30678.2,3.28304132
1min,2023-10-23 04:58:00,30702.7,30674.3,30704.9,30674.3,0.80759435
1min,2023-10-23 04:59:00,30671.5,30656.2,30671.5,30655.9,2.35746551
15min,2023-10-23 05:00:00,30656.3,30727.0,30734.1,30587.6,19.61819826
1H,2023-10-23 05:00:00,30656.3,30785.3,30939.8,30587.6,169.10382216
1min,2023-10-23 05:00:00,30656.3,30641.1,30656.3,30641.0,0.96940376
5min,2023-10-23 05:00:00,30656.3,30591.0,30656.3,30591.0,9.7329032
1min,2023-10-23 05:01:00,30641.1,30615.0,30641.1,30609.6,3.35806109
1min,2023-10-23 05:02:00,30607.7,30603.4,30619.0,30596.5,3.29587779
1min,2023-10-23 05:03:00,30603.7,30599.6,30603.7,30597.3,1.35430174
1min,2023-10-23 05:04:00,30599.7,30591.0,30603.3,30591.0,0.75525882
1min,2023-10-23 05:05:00,30591.1,30596.6,30599.3,30587.6,1.54953441
5min,2023-10-23 05:05:00,30591.1,30671.1,30673.8,30587.6,3.5990358000000002
1min,2023-10-23 05:06:00,30601.0,30596.7,30617.1,30596.6,0.37068469
1min,2023-10-23 05:07:00,30606.9,30635.4,30635.4,30606.9,0.72004139
1min,2023-10-23 05:08:00,30635.5,30660.4,30660.4,30635.5,0.37208843
1min,2023-10-23 05:09:00,30660.4,30671.1,30673.8,30660.4,0.58668688
1min,2023-10-23 05:10:00,30674.0,30679.4,30679.4,30674.0,0.18187034
5min,2023-10-23 05:10:00,30674.0,30727.0,30734.1,30674.0,6.28625926
1min,2023-10-23 05:11:00,30679.4,30699.7,30699.7,30679.4,0.52074873
1min,2023-10-23 05:12:00,30699.9,30704.9,30705.0,30687.3,0.61502061
1min,2023-10-23 05:13:00,30705.0,30714.9,30721.0,30704.9,2.61492297
1min,2023-10-23 05:14:00,30715.0,30727.0,30734.1,30714.9,2.35369661
15min,2023-10-23 05:15:00,30727.1,30860.4,30928.3,30700.4,76.53406806
1min,2023-10-23 05:15:00,30727.1,30708.5,30728.5,30703.5,0.55042741
5min,2023-10-23 05:15:00,30727.1,30807.3,30808.7,30700.4,9.63012875
1min,2023-10-23 05:16:00,30708.4,30737.8,30737.8,30700.4,1.5179227
