date,cash,fund_shares,fund_value,BTCUSDT_value,BTCUSDT_position_size,BTCUSDT_position_price,BTCUSDT_position_price_orig,BTCUSDT_position_upclosed,BTCUSDT_position_upopened,BTCUSDT_position_adjbase,BTCUSDT_position_updt
2024-01-12 06:11:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-12 06:11:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-12 06:11:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-12 06:11:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-12 06:11:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-12 06:11:00+00:00,100000.0,5000000.0,0.02,100000.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-12 07:04:00+00:00,104361.43231341879,5000000.0,0.01999998861529692,99999.9430764846,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 07:06:00+00:00,99990.86377577885,5000000.0,0.01999817275515577,99990.86377577885,0.0,0.0,45971.5,0.09487252566087222,0.0,,
2024-01-12 07:06:00+00:00,99990.86377577885,5000000.0,0.01999817275515577,99990.86377577885,0.0,0.0,45971.5,0.09487252566087222,0.0,,
2024-01-12 07:07:00+00:00,99990.86377577885,5000000.0,0.01999817275515577,99990.86377577885,0.0,0.0,45971.5,0.09487252566087222,0.0,,
2024-01-12 07:07:00+00:00,99990.86377577885,5000000.0,0.01999817275515577,99990.86377577885,0.0,0.0,45971.5,0.09487252566087222,0.0,,
2024-01-12 07:07:00+00:00,99990.86377577885,5000000.0,0.01999817275515577,99990.86377577885,0.0,0.0,45971.5,0.09487252566087222,0.0,,
2024-01-12 07:07:00+00:00,99990.86377577885,5000000.0,0.01999817275515577,99990.86377577885,0.0,0.0,45971.5,0.09487252566087222,0.0,,
2024-01-12 07:07:00+00:00,99990.86377577885,5000000.0,0.01999817275515577,99990.86377577885,0.0,0.0,45971.5,0.09487252566087222,0.0,,
2024-01-12 07:07:00+00:00,99990.86377577885,5000000.0,0.01999817275515577,99990.86377577885,0.0,0.0,45971.5,0.09487252566087222,0.0,,
2024-01-12 07:09:00+00:00,104352.29608919764,5000000.0,0.019998237268473218,99991.1863423661,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 07:52:00+00:00,104352.29608919764,5000000.0,0.019999434559747058,99997.1727987353,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 07:52:00+00:00,104352.29608919764,5000000.0,0.019999434559747058,99997.1727987353,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 07:52:00+00:00,104352.29608919764,5000000.0,0.019999434559747058,99997.1727987353,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 07:52:00+00:00,104352.29608919764,5000000.0,0.019999434559747058,99997.1727987353,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 07:52:00+00:00,104352.29608919764,5000000.0,0.019999434559747058,99997.1727987353,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 07:52:00+00:00,104352.29608919764,5000000.0,0.019999434559747058,99997.1727987353,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:44:00+00:00,95611.15901391777,5000000.0,0.0199948465244061,99974.2326220305,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:44:00+00:00,95611.15901391777,5000000.0,0.0199948465244061,99974.2326220305,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:44:00+00:00,95611.15901391777,5000000.0,0.0199948465244061,99974.2326220305,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:45:00+00:00,104335.67442270185,5000000.0,0.01999450688076423,99972.53440382116,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:45:00+00:00,104335.67442270185,5000000.0,0.01999450688076423,99972.53440382116,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:45:00+00:00,104335.67442270185,5000000.0,0.01999450688076423,99972.53440382116,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:45:00+00:00,104335.67442270185,5000000.0,0.01999450688076423,99972.53440382116,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:45:00+00:00,104335.67442270185,5000000.0,0.01999450688076423,99972.53440382116,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:45:00+00:00,104335.67442270185,5000000.0,0.01999450688076423,99972.53440382116,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:45:00+00:00,104335.67442270185,5000000.0,0.01999450688076423,99972.53440382116,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:45:00+00:00,104335.67442270185,5000000.0,0.01999450688076423,99972.53440382116,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:45:00+00:00,104335.67442270185,5000000.0,0.01999450688076423,99972.53440382116,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:46:00+00:00,104335.67442270185,5000000.0,0.01999349174473966,99967.4587236983,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:46:00+00:00,104335.67442270185,5000000.0,0.01999349174473966,99967.4587236983,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:46:00+00:00,104335.67442270185,5000000.0,0.01999349174473966,99967.4587236983,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:46:00+00:00,104335.67442270185,5000000.0,0.01999349174473966,99967.4587236983,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:46:00+00:00,104335.67442270185,5000000.0,0.01999349174473966,99967.4587236983,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:46:00+00:00,104335.67442270185,5000000.0,0.01999349174473966,99967.4587236983,-0.09487252566087222,45988.9,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:47:00+00:00,95594.53734742198,5000000.0,0.019992656866513844,99963.28433256922,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:47:00+00:00,95594.53734742198,5000000.0,0.019992656866513844,99963.28433256922,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:47:00+00:00,95594.53734742198,5000000.0,0.019992656866513844,99963.28433256922,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:48:00+00:00,95594.53734742198,5000000.0,0.019992080041557826,99960.40020778913,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:48:00+00:00,95594.53734742198,5000000.0,0.019992080041557826,99960.40020778913,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:48:00+00:00,95594.53734742198,5000000.0,0.019992080041557826,99960.40020778913,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:48:00+00:00,95594.53734742198,5000000.0,0.019992080041557826,99960.40020778913,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:48:00+00:00,95594.53734742198,5000000.0,0.019992080041557826,99960.40020778913,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:48:00+00:00,95594.53734742198,5000000.0,0.019992080041557826,99960.40020778913,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 09:57:00+00:00,104317.40197425956,5000000.0,0.019991395061922553,99956.97530961277,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:57:00+00:00,104317.40197425956,5000000.0,0.019991395061922553,99956.97530961277,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:57:00+00:00,104317.40197425956,5000000.0,0.019991395061922553,99956.97530961277,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:58:00+00:00,104317.40197425956,5000000.0,0.019991565832468746,99957.82916234373,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:58:00+00:00,104317.40197425956,5000000.0,0.019991565832468746,99957.82916234373,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:58:00+00:00,104317.40197425956,5000000.0,0.019991565832468746,99957.82916234373,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:58:00+00:00,104317.40197425956,5000000.0,0.019991565832468746,99957.82916234373,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:58:00+00:00,104317.40197425956,5000000.0,0.019991565832468746,99957.82916234373,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 09:58:00+00:00,104317.40197425956,5000000.0,0.019991565832468746,99957.82916234373,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 10:54:00+00:00,95576.26489897969,5000000.0,0.01998961715079167,99948.08575395834,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 10:54:00+00:00,95576.26489897969,5000000.0,0.01998961715079167,99948.08575395834,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 10:54:00+00:00,95576.26489897969,5000000.0,0.01998961715079167,99948.08575395834,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 10:55:00+00:00,95576.26489897969,5000000.0,0.0199902964380754,99951.48219037699,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 10:55:00+00:00,95576.26489897969,5000000.0,0.0199902964380754,99951.48219037699,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 10:55:00+00:00,95576.26489897969,5000000.0,0.0199902964380754,99951.48219037699,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 10:55:00+00:00,95576.26489897969,5000000.0,0.0199902964380754,99951.48219037699,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 10:55:00+00:00,95576.26489897969,5000000.0,0.0199902964380754,99951.48219037699,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 10:55:00+00:00,95576.26489897969,5000000.0,0.0199902964380754,99951.48219037699,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 11:28:00+00:00,95576.26489897969,5000000.0,0.019991478549745135,99957.39274872567,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 11:28:00+00:00,95576.26489897969,5000000.0,0.019991478549745135,99957.39274872567,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 11:28:00+00:00,95576.26489897969,5000000.0,0.019991478549745135,99957.39274872567,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 11:28:00+00:00,95576.26489897969,5000000.0,0.019991478549745135,99957.39274872567,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 11:28:00+00:00,95576.26489897969,5000000.0,0.019991478549745135,99957.39274872567,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 11:28:00+00:00,95576.26489897969,5000000.0,0.019991478549745135,99957.39274872567,0.09487252566087222,46067.8,0.0,0.0,0.09487252566087222,,
2024-01-12 11:53:00+00:00,104299.12952581726,5000000.0,0.019987586878742525,99937.93439371263,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 11:53:00+00:00,104299.12952581726,5000000.0,0.019987586878742525,99937.93439371263,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
2024-01-12 11:53:00+00:00,104299.12952581726,5000000.0,0.019987586878742525,99937.93439371263,-0.09487252566087222,45971.5,0.0,0.0,-0.09487252566087222,,
