date,open,high,low,close,volume
2023-09-02 05:01:00,25793.08,25793.09,25788.84,25788.84,13.69917
2023-09-02 05:02:00,25788.85,25788.85,25779.71,25783.35,49.74262
2023-09-02 05:03:00,25783.36,25783.36,25779.83,25782.88,70.23108
2023-09-02 05:04:00,25782.87,25786.09,25782.87,25785.36,29.95776
2023-09-02 05:05:00,25785.35,25785.36,25780.05,25780.05,35.18444
2023-09-02 05:06:00,25780.05,25786.08,25780.05,25785.01,62.06309
2023-09-02 05:07:00,25785.02,25794.9,25785.01,25794.9,38.57985
2023-09-02 05:08:00,25794.9,25805.04,25794.89,25805.04,33.59977
2023-09-02 05:09:00,25805.03,25812.34,25805.03,25810.22,24.01358
2023-09-02 05:10:00,25810.22,25812.34,25808.67,25810.21,13.68841
2023-09-02 05:11:00,25810.2,25812.16,25806.24,25806.24,13.52961
2023-09-02 05:12:00,25806.24,25806.25,25804.44,25804.44,5.42702
2023-09-02 05:13:00,25804.44,25809.38,25804.44,25809.38,14.9645
2023-09-02 05:14:00,25809.38,25812.16,25809.37,25812.15,7.07833
2023-09-02 05:15:00,25812.15,25817.67,25812.15,25815.73,7.68322
2023-09-02 05:16:00,25815.73,25815.74,25815.46,25815.46,2.22499
2023-09-02 05:17:00,25815.46,25815.47,25810.98,25810.98,2.92316
2023-09-02 05:18:00,25810.99,25810.99,25810.98,25810.98,3.42156
2023-09-02 05:19:00,25810.98,25813.89,25808.41,25808.42,11.17719
2023-09-02 05:20:00,25808.41,25808.42,25806.81,25806.81,3.51865
2023-09-02 05:21:00,25806.82,25806.82,25806.81,25806.81,1.3769
2023-09-02 05:22:00,25806.81,25818.82,25806.81,25818.82,22.62419
2023-09-02 05:23:00,25818.81,25821.55,25818.81,25820.0,9.95651
2023-09-02 05:24:00,25819.99,25838.86,25819.99,25838.86,14.20818
2023-09-02 05:25:00,25838.85,25838.86,25825.29,25825.3,3.90743
2023-09-02 05:26:00,25825.29,25825.3,25818.22,25818.23,3.01335
2023-09-02 05:27:00,25818.23,25825.0,25815.97,25824.99,17.56447
2023-09-02 05:28:00,25825.0,25839.0,25824.99,25836.14,17.85293
2023-09-02 05:29:00,25836.14,25839.0,25828.78,25836.1,17.06378
2023-09-02 05:30:00,25836.11,25853.03,25836.1,25841.28,39.77132
2023-09-02 05:31:00,25841.27,25841.69,25836.52,25836.52,22.91229
2023-09-02 05:32:00,25836.53,25836.53,25827.44,25827.45,6.59145
2023-09-02 05:33:00,25827.45,25827.45,25826.46,25826.47,1.80252
2023-09-02 05:34:00,25826.46,25830.99,25826.46,25830.99,6.06975
2023-09-02 05:35:00,25830.98,25830.99,25830.98,25830.99,2.18971
2023-09-02 05:36:00,25830.99,25830.99,25825.3,25825.31,4.00837
