,cash,fund_shares,fund_value,BTCUSDT_value,BTCUSDT_position_size,BTCUSDT_position_price,BTCUSDT_position_price_orig,BTCUSDT_position_upclosed,BTCUSDT_position_upopened,BTCUSDT_position_adjbase,BTCUSDT_position_updt
2024-01-07 23:44:00+00:00,105160.74036372469,5000000.0,0.019996208644144687,99981.04322072343,-0.11875926325977142,43627.4,43904.8,0.0,-0.1187592632597714,,
2024-01-07 23:47:00+00:00,99970.2836314721,5000000.0,0.01999405672629442,99970.2836314721,-1.3877787807814457e-17,43627.4,43627.4,0.1187592632597714,0.0,,
2024-01-07 23:47:00+00:00,99970.2836314721,5000000.0,0.01999405672629442,99970.2836314721,-1.3877787807814457e-17,43627.4,43627.4,0.1187592632597714,0.0,,
2024-01-08 05:10:00+00:00,99970.2836314721,5000000.0,0.01999405672629442,99970.2836314721,-1.3877787807814457e-17,43627.4,43627.4,0.1187592632597714,0.0,,
2024-01-08 05:10:00+00:00,99970.2836314721,5000000.0,0.01999405672629442,99970.2836314721,-1.3877787807814457e-17,43627.4,43627.4,0.1187592632597714,0.0,,
2024-01-08 05:10:00+00:00,99970.2836314721,5000000.0,0.01999405672629442,99970.2836314721,-1.3877787807814457e-17,43627.4,43627.4,0.1187592632597714,0.0,,
2024-01-08 05:10:00+00:00,99970.2836314721,5000000.0,0.01999405672629442,99970.2836314721,-1.3877787807814457e-17,43627.4,43627.4,0.1187592632597714,0.0,,
2024-01-08 05:10:00+00:00,99970.2836314721,5000000.0,0.01999405672629442,99970.2836314721,-1.3877787807814457e-17,43627.4,43627.4,0.1187592632597714,0.0,,
2024-01-08 05:10:00+00:00,99970.2836314721,5000000.0,0.01999405672629442,99970.2836314721,-1.3877787807814457e-17,43627.4,43627.4,0.1187592632597714,0.0,,
2024-01-08 06:21:00+00:00,94779.82689921952,5000000.0,0.020005671382241227,100028.35691120614,0.11875926325977139,43705.7,43627.4,1.3877787807814457e-17,0.11875926325977139,,
2024-01-08 06:22:00+00:00,100028.35691120614,5000000.0,0.020005671382241227,100028.35691120614,-1.3877787807814457e-17,44194.7,43705.7,-0.11875926325977139,-1.3877787807814457e-17,,
2024-01-08 06:22:00+00:00,100028.35691120614,5000000.0,0.020005671382241227,100028.35691120614,-1.3877787807814457e-17,44194.7,43705.7,-0.11875926325977139,-1.3877787807814457e-17,,
2024-01-08 06:23:00+00:00,89733.5795331973,5000000.0,0.020002341243040886,100011.70621520442,0.23353009820065251,44083.3,44083.3,0.0,0.07158990947195255,,
